73800, ACICLOVIR, ACICLOVIR, CPR 200 MG x 25, BF8,504612001118112, ACICLOVIR, ACICLOVIR, 200 MG COM CT BL AL PLAS INC X 10, BF8
76778, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 250 MG x 14, LG6,538804701171110, CLORIDRATO CIPROFLOXACINO DEXAMETASONA, NOT FOUND, 3.5 MG + 1 MG SOL OFT CT FR PLAS OPC GOT X 5 ML                                                     , LG6
61745, CELOCORT, NOT FOUND, CREME 30 G x 1, LG6,538810901160419, CELOCORT, NOT FOUND, 0.5 MG/G+2.5 MG/G+20.0 MG/G CREM DERM CT BG AL X 30 G, LG6
73433, CET D BET S NEO, NOT FOUND, POM. 30 G x 1, LG6,538813201161115, CETOCONAZOL DIPROPIONATO BETAMETASONA SULFATO NEOMICINA, NOT FOUND, 20 MG/G + 0.5 MG/G + 2.5 MG/G CREM DERM CT BG AL X 30 G, LG6
76775, CLO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, CAPS 10 MG x 30, LG6,538802701115117, CLORIDRATO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, 10 MG CAP GEL DURA CT BL AL PLAS OPC X 30, LG6
76775, CLO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, CAPS 10 MG x 30, LG6,538802702111115, CLORIDRATO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, 15 MG CAP GEL DURA CT BL AL PLAS OPC X 30, LG6
76493, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 150 MG x 14, LG6,538800601113116, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14, LG6
76493, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 150 MG x 14, LG6,538800602111117, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30, LG6
77723, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, LG6,538801801116117, CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, 500 MG COM REV CT BL AL PLAS OPC X 14, LG6
77723, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, LG6,538804701171110, CLORIDRATO CIPROFLOXACINO DEXAMETASONA, NOT FOUND, 3.5 MG + 1 MG SOL OFT CT FR PLAS OPC GOT X 5 ML, LG6
77723, CLOR CIPROFLOXA, CLORIDRATO CIPROFLOXACINO MONOIDRATADO, CPR REVEST 500 MG x 14, LG6,538804701171110, CLORIDRATO CIPROFLOXACINO DEXAMETASONA, NOT FOUND, 3.5 MG + 1 MG SOL OFT CT FR PLAS OPC GOT X 5 ML                                                     , LG6
75923, CLOR RANITIDINA, CLORIDRATO RANITIDINA, CPR REVEST 150 MG x 20, LG6,538814901114118, CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA, 150 MG COM REV CT BL AL/AL X 20, LG6
49967, CANDERM, NOT FOUND, CPR 400 MG x 20, LG6,538812001116411, CANDERM, NOT FOUND, 250 MG COM REV CT BL AL PLAS INC X 20, LG6
49967, CANDERM, NOT FOUND, CPR 400 MG x 20, LG6,538812002112418, CANDERM, NOT FOUND, 400 MG COM REV CT BL AL PLAS INC X 20, LG6
76489, CICLOPIROX OLAM, CICLOPIROX OLAMINA, SOLN TOP. 10 MG 15 ML x 1 (/ML), LG6,538801501163111, CICLOPIROX OLAMINA, CICLOPIROX OLAMINA, 10 MG/G CREM DERM CT BG AL X 20 G, LG6
76489, CICLOPIROX OLAM, CICLOPIROX OLAMINA, SOLN TOP. 10 MG 15 ML x 1 (/ML), LG6,538801502178110, CICLOPIROX OLAMINA, CICLOPIROX OLAMINA, 10 MG/ML SOL TOP CT FR GOT PLAS TRANS X 15 ML, LG6
72910, CLOTRIMAZOL, CLOTRIMAZOL, CREME DERMAT 10 MG 20 G x 1 (/G), LG6,538808101160110, CLOTRIMAZOL, CLOTRIMAZOL, 10 MG/G CREM DERM CT BG AL X 20 G, LG6
68173, CLOR DILTIAZEM, CLORIDRATO DILTIAZEM, CPR 30 MG x 50, LG6,538813302111113, CLORIDRATO DILTIAZEM, CLORIDRATO DILTIAZEM, 60 MG COM CT FR PLAS OPC X 25, LG6
68173, CLOR DILTIAZEM, CLORIDRATO DILTIAZEM, CPR 30 MG x 50, LG6,538813301113112, CLORIDRATO DILTIAZEM, CLORIDRATO DILTIAZEM, 30 MG COM CT FR PLAS OPC X 50, LG6
68173, CLOR DILTIAZEM, CLORIDRATO DILTIAZEM, CPR 30 MG x 50, LG6,538813303116119, CLORIDRATO DILTIAZEM, CLORIDRATO DILTIAZEM, 60 MG COM CT FR PLAS OPC X 50, LG6
73877, CIPROFL DEXAMET, NOT FOUND, SOLN OFTAL 5 ML x 1, LG6,538804701171110, CLORIDRATO CIPROFLOXACINO DEXAMETASONA, NOT FOUND, 3.5 MG + 1 MG SOL OFT CT FR PLAS OPC GOT X 5 ML, LG6
73877, CIPROFL DEXAMET, NOT FOUND, SOLN OFTAL 5 ML x 1, LG6,538804701171110, CLORIDRATO CIPROFLOXACINO DEXAMETASONA, NOT FOUND, 3.5 MG + 1 MG SOL OFT CT FR PLAS OPC GOT X 5 ML                                                     , LG6
68318, CETORO TROMETAM, NOT FOUND, SOLN OFTAL 0.50 % 5 ML x 1, LG6,538809601175115, CETOROLACO TROMETAMINA, NOT FOUND, 5 MG/ML SOL OFT ESTERIL CT FR PLAS OPC GOT X 5ML, LG6
68182, CEFACLOR, CEFACLOR, CAPS 500 MG x 10, LG6,538813002116111, CEFACLOR, CEFACLOR, 500 MG CAP GEL DURA CT BL AL PLAS OPC X 10, LG6
68182, CEFACLOR, CEFACLOR, CAPS 500 MG x 10, LG6,538813001111114, CEFACLOR, CEFACLOR, 250 MG CAP GEL DURA CT BL AL PLAS OPC X 10, LG6
69096, CLOR AMBROXOL, CLORIDRATO AMBROXOL, XPE INF S/A 15 MG 120 ML x 1 (/5ML), LG6,538808001131119, CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL, 6 MG/ML XPE CT FR VD AMB X 120 ML + CP MED, LG6
78255, CENEVIT, NOT FOUND, SOLN ORAL 200 MG 30 ML x 1 (/ML), LG6,538801201135412, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 30, LG6
78255, CENEVIT, NOT FOUND, SOLN ORAL 200 MG 30 ML x 1 (/ML), LG6,538807001138417, CENEVIT ARG, NOT FOUND, 1000 MG + 1000 MG COM EFEV CT TB PLAS X 16, LG6
78255, CENEVIT, NOT FOUND, SOLN ORAL 200 MG 30 ML x 1 (/ML), LG6,538811701130417, CENEVIT, NOT FOUND, 2 G COM EFEV CT TB PLAS X 10 (SABOR LARANJA), LG6
78255, CENEVIT, NOT FOUND, SOLN ORAL 200 MG 30 ML x 1 (/ML), LG6,523601501137416, CENEVIT ZINCO, NOT FOUND, 1G + 10MG COM EFEV CT TB PLAS X 30, LG6
78255, CENEVIT, NOT FOUND, SOLN ORAL 200 MG 30 ML x 1 (/ML), LG6,538801202131410, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 10, LG6
78728, CLO HIDROXIZINA, NOT FOUND, CPR 25 MG x 30, LG6,538803602110115, CLORIDRATO HIDROXIZINA, NOT FOUND, 25 MG COM CT FR PLAS OPC X 30, LG6
78728, CLO HIDROXIZINA, NOT FOUND, CPR 25 MG x 30, LG6,538803601130112, CLORIDRATO HIDROXIZINA, NOT FOUND, 2 MG/ ML SOL OR CT FR PLAS OPC X 120 ML + CP MED, LG6
68726, CIT ORF D S CAF, NOT FOUND, GOTAS 20 ML x 1, LG6,538809701137118, CITRATO ORFENADRINA DIPIRONA SODICA CAFEINA, NOT FOUND, 35 MG/ML + 300 MG/ML + 50 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, LG6
128848, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 37.5 MG x 30, LG6,538800601113116, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14, LG6
128848, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 37.5 MG x 30, LG6,538800602111117, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30, LG6
69524, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 20, LG6,538817702112111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 100 MG COM REV CT BL AL PLAS OPC X 14, LG6
69524, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 20, LG6,538817703119118, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS OPC X 20, LG6
69524, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 20, LG6,538817701116111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS OPC X 10, LG6
69524, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 20, LG6,538817704115116, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS OPC X 28, LG6
59455, CENEVIT EFERVESCEN, NOT FOUND, CPR EFER 2 G x 10, LG6,538811701130417, CENEVIT, NOT FOUND, 2 G COM EFEV CT TB PLAS X 10 (SABOR LARANJA), LG6
68223, CLONAZEPAM, CLONAZEPAM, GOTAS 2.50 MG 20 ML x 1 (/ML), LG6,538801601117111, CLONAZEPAM, CLONAZEPAM, 2 MG COM CT BL AL PLAS OPC X 30 , LG6
68181, CLOR FLUOXETINA, CLORIDRATO FLUOXETINA, CPR REVEST 20 MG x 30, LG6,538814801111117, CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA, 20 MG CAP GEL DURA CT BL AL PLAS OPC X 28, LG6
77828, CLEANKINOL, NOT FOUND, GEL. 30 G x 1, LG6,538802801160416, CLEANKINOL, NOT FOUND, 40 MG/G CREM CT BG AL X 30 G, LG6
77828, CLEANKINOL, NOT FOUND, GEL. 30 G x 1, LG6,538802802167414, CLEANKINOL, NOT FOUND, 40 MG/G GEL CT BG AL X 30 G, LG6
62442, CELERG, NOT FOUND, XAR. 120 ML x 1, LG6,538813102110415, CELERG, NOT FOUND, 0.25 MG + 2 MG COM CT 2 BL AL PLAS INC X 10, LG6
62442, CELERG, NOT FOUND, XAR. 120 ML x 1, LG6,538813101130412, CELERG, NOT FOUND, 0.25 MG + 2 MG / 5 ML XPE CT FR VD AMB X 120 ML - CP MED (EMB HOSP), LG6
76495, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 30, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 30, LG6
76495, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 30, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 15, LG6
76495, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 30, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 30, LG6
76495, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 30, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 15, LG6
76776, CLO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, CAPS 15 MG x 30, LG6,538802701115117, CLORIDRATO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, 10 MG CAP GEL DURA CT BL AL PLAS OPC X 30, LG6
76776, CLO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, CAPS 15 MG x 30, LG6,538802702111115, CLORIDRATO SIBUTRAMINA, CLORIDRATO SIBUTRAMINA MONOIDRATADO, 15 MG CAP GEL DURA CT BL AL PLAS OPC X 30, LG6
68183, CLOR FLUOXETINA, CLORIDRATO FLUOXETINA, CAPS 20 MG x 28, LG6,538814801111117, CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA, 20 MG CAP GEL DURA CT BL AL PLAS OPC X 28, LG6
76494, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 15, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 30, LG6
76494, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 15, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 15, LG6
76494, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 15, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 30, LG6
76494, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 10 MG x 15, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 15, LG6
68226, CLO ANFEPRAMONA, CLORIDRATO ANFEPRAMONA, CPR 25 MG x 20, LG6,538814701115110, CLORIDRATO ANFEPRAMONA, CLORIDRATO ANFEPRAMONA, 75 MG COM LIB LENTA CT BL AL PLAS LEIT X 20, LG6
62445, CIPROCILIN, NOT FOUND, CPR REVEST 250 MG x 14, LG6,538812701118415, CIPROCILIN, NOT FOUND, 500 MG COM REV CT BL AL PLAS OPC X 14, LG6
69097, CLOR AMBROXOL, CLORIDRATO AMBROXOL, XPE AD S/A 30 MG 120 ML x 1 (/5ML), LG6,538808001131119, CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL, 6 MG/ML XPE CT FR VD AMB X 120 ML + CP MED, LG6
68200, CLOTRIMAZOL, CLOTRIMAZOL, CR.VAG. 6APL 10 MG 35 G x 1 (/G), LG6,538808101160110, CLOTRIMAZOL, CLOTRIMAZOL, 10 MG/G CREM DERM CT BG AL X 20 G, LG6
113409, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 75 MG x 30, LG6,538800601113116, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14, LG6
113409, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 75 MG x 30, LG6,538800602111117, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30, LG6
70294, CETOCONAZOL, CETOCONAZOL, CREME 20 MG 30 G x 1 (/G), LG6,538807902119110, CETOCONAZOL, CETOCONAZOL, 200 MG COM CT BL AL PLAS BCO LEIT X 10, LG6
70294, CETOCONAZOL, CETOCONAZOL, CREME 20 MG 30 G x 1 (/G), LG6,538814601161110, CETOCONAZOL DIPROPIONATO BETAMETASONA, NOT FOUND, 20 MG/G + 0.5 MG/G POM DERM CT BG AL X 30 G, LG6
70294, CETOCONAZOL, CETOCONAZOL, CREME 20 MG 30 G x 1 (/G), LG6,538807901163116, CETOCONAZOL, CETOCONAZOL, 20 MG/G CREM DERM CT BG AL X 30 G, LG6
70294, CETOCONAZOL, CETOCONAZOL, CREME 20 MG 30 G x 1 (/G), LG6,538813201161115, CETOCONAZOL DIPROPIONATO BETAMETASONA SULFATO NEOMICINA, NOT FOUND, 20 MG/G + 0.5 MG/G + 2.5 MG/G CREM DERM CT BG AL X 30 G, LG6
71640, CLOR RANITIDINA, CLORIDRATO RANITIDINA, XPE 75 MG 120 ML x 1 (/5ML), LG6,538814901114118, CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA, 150 MG COM REV CT BL AL/AL X 20, LG6
76492, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 150 MG x 30, LG6,538800601113116, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14, LG6
76492, CLO VENLAFAXINA, CLORIDRATO VENLAFAXINA, CAPS L.P. 150 MG x 30, LG6,538800602111117, CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA, 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30, LG6
82424, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 30, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 30, LG6
82424, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 30, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 15, LG6
82424, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 30, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 30, LG6
82424, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 30, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 15, LG6
77269, CLOR BROMEXINA, CLORIDRATO BROMEXINA, XPE ADLT 8 MG 120 ML x 1 (/5ML), LG6,538804001137114, CLORIDRATO BROMEXINA, CLORIDRATO BROMEXINA, 1.6 MG/ML XPE ADU CT FR VD AMB X 120 ML + CP MED, LG6
62441, CELERG, NOT FOUND, CPR x 20, LG6,538813102110415, CELERG, NOT FOUND, 0.25 MG + 2 MG COM CT 2 BL AL PLAS INC X 10, LG6
62441, CELERG, NOT FOUND, CPR x 20, LG6,538813101130412, CELERG, NOT FOUND, 0.25 MG + 2 MG / 5 ML XPE CT FR VD AMB X 120 ML - CP MED (EMB HOSP), LG6
77233, CLO HIDROXIZINA, NOT FOUND, SOLN ORAL 2 MG 120 ML x 1 (/ML), LG6,538803602110115, CLORIDRATO HIDROXIZINA, NOT FOUND, 25 MG COM CT FR PLAS OPC X 30, LG6
77233, CLO HIDROXIZINA, NOT FOUND, SOLN ORAL 2 MG 120 ML x 1 (/ML), LG6,538803601130112, CLORIDRATO HIDROXIZINA, NOT FOUND, 2 MG/ ML SOL OR CT FR PLAS OPC X 120 ML + CP MED, LG6
76469, CLO DORZOLAMIDA, CLORIDRATO DORZOLAMIDA, SOLN OFTAL 20 MG 5 ML x 1 (/ML), LG6,538802901173110, CLORIDRATO DORZOLAMIDA, CLORIDRATO DORZOLAMIDA, 20 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML , LG6
76469, CLO DORZOLAMIDA, CLORIDRATO DORZOLAMIDA, SOLN OFTAL 20 MG 5 ML x 1 (/ML), LG6,538805501176117, CLORIDRATO DE DORZOLAMIDA MALEATO DE TIMOLOL, NOT FOUND, 20 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML, LG6
70271, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 28, LG6,538817702112111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 100 MG COM REV CT BL AL PLAS OPC X 14, LG6
70271, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 28, LG6,538817703119118, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS OPC X 20, LG6
70271, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 28, LG6,538817701116111, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS OPC X 10, LG6
70271, CLOR SERTRALINA, CLORIDRATO SERTRALINA, CPR REVEST 50 MG x 28, LG6,538817704115116, CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA, 50 MG COM REV CT BL AL PLAS OPC X 28, LG6
59454, CENEVIT, NOT FOUND, CPR EFER 1 G x 10, LG6,538801201135412, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 30, LG6
59454, CENEVIT, NOT FOUND, CPR EFER 1 G x 10, LG6,538807001138417, CENEVIT ARG, NOT FOUND, 1000 MG + 1000 MG COM EFEV CT TB PLAS X 16, LG6
59454, CENEVIT, NOT FOUND, CPR EFER 1 G x 10, LG6,538811701130417, CENEVIT, NOT FOUND, 2 G COM EFEV CT TB PLAS X 10 (SABOR LARANJA), LG6
59454, CENEVIT, NOT FOUND, CPR EFER 1 G x 10, LG6,523601501137416, CENEVIT ZINCO, NOT FOUND, 1G + 10MG COM EFEV CT TB PLAS X 30, LG6
59454, CENEVIT, NOT FOUND, CPR EFER 1 G x 10, LG6,538801202131410, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 10, LG6
71641, CLO TERBINAFINA, CLORIDRATO TERBINAFINA, CREME 10 MG 20 G x 1 (/G), LG6,538801901161114, CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA, 10 MG/G CREM DERM CT BG AL X 20 G, LG6
69923, CETORO TROMETAM, NOT FOUND, CPR SL 10 MG x 10, LG6,538809601175115, CETOROLACO TROMETAMINA, NOT FOUND, 5 MG/ML SOL OFT ESTERIL CT FR PLAS OPC GOT X 5ML, LG6
78712, CLO DOR MAL TIM, NOT FOUND, SOLN OFTAL 5 ML x 1, LG6,538805501176117, CLORIDRATO DE DORZOLAMIDA MALEATO DE TIMOLOL, NOT FOUND, 20 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML, LG6
74941, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 10 (/10), LG6,538801201135412, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 30, LG6
74941, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 10 (/10), LG6,538811701130417, CENEVIT, NOT FOUND, 2 G COM EFEV CT TB PLAS X 10 (SABOR LARANJA), LG6
74941, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 10 (/10), LG6,523601501137416, CENEVIT ZINCO, NOT FOUND, 1G + 10MG COM EFEV CT TB PLAS X 30, LG6
74941, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 10 (/10), LG6,538801202131410, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 10, LG6
62447, CIPROCILIN, NOT FOUND, CPR REVEST 500 MG x 14, LG6,538812701118415, CIPROCILIN, NOT FOUND, 500 MG COM REV CT BL AL PLAS OPC X 14, LG6
74901, CLONAZEPAM, CLONAZEPAM, CPR 2 MG x 30, LG6,538801601117111, CLONAZEPAM, CLONAZEPAM, 2 MG COM CT BL AL PLAS OPC X 30 , LG6
74940, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 30 (/10), LG6,538801201135412, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 30, LG6
74940, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 30 (/10), LG6,538811701130417, CENEVIT, NOT FOUND, 2 G COM EFEV CT TB PLAS X 10 (SABOR LARANJA), LG6
74940, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 30 (/10), LG6,523601501137416, CENEVIT ZINCO, NOT FOUND, 1G + 10MG COM EFEV CT TB PLAS X 30, LG6
74940, CENEVIT ZINCO, NOT FOUND, CPR EFER 1 G x 30 (/10), LG6,538801202131410, CENEVIT ZINCO, NOT FOUND, 1 G + 10 MG COM EFEV CT TB PLAS X 10, LG6
73319, CETO DIP BETAME, NOT FOUND, CREME 30 G x 1, LG6,538814601161110, CETOCONAZOL DIPROPIONATO BETAMETASONA, NOT FOUND, 20 MG/G + 0.5 MG/G POM DERM CT BG AL X 30 G, LG6
73319, CETO DIP BETAME, NOT FOUND, CREME 30 G x 1, LG6,538813201161115, CETOCONAZOL DIPROPIONATO BETAMETASONA SULFATO NEOMICINA, NOT FOUND, 20 MG/G + 0.5 MG/G + 2.5 MG/G CREM DERM CT BG AL X 30 G, LG6
83343, CLOPIDO GRAN, NOT FOUND, CPR REVEST 75 MG x 28, LG6,538812201115417, CLOPIDO GRAN, NOT FOUND, 75 MG COM REV CT AL AL X 28, LG6
49554, CANDERM, NOT FOUND, CPR 250 MG x 20, LG6,538812001116411, CANDERM, NOT FOUND, 250 MG COM REV CT BL AL PLAS INC X 20, LG6
49554, CANDERM, NOT FOUND, CPR 250 MG x 20, LG6,538812002112418, CANDERM, NOT FOUND, 400 MG COM REV CT BL AL PLAS INC X 20, LG6
82423, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 15, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 30, LG6
82423, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 15, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10 MG COM REV CT BL AL PLAS OPC X 15, LG6
82423, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 15, LG6,538803502116111, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 30, LG6
82423, CLOR CICLOBENZA, CLORIDRATO CICLOBENZAPRINA, CPR REVEST 5 MG x 15, LG6,538803501111116, CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA, 10MG COM REV CT BL AL PLAS OPC X 15, LG6
68175, CLOR DILTIAZEM, CLORIDRATO DILTIAZEM, CPR 60 MG x 50, LG6,538813302111113, CLORIDRATO DILTIAZEM, CLORIDRATO DILTIAZEM, 60 MG COM CT FR PLAS OPC X 25, LG6
68175, CLOR DILTIAZEM, CLORIDRATO DILTIAZEM, CPR 60 MG x 50, LG6,538813301113112, CLORIDRATO DILTIAZEM, CLORIDRATO DILTIAZEM, 30 MG COM CT FR PLAS OPC X 50, LG6
68175, CLOR DILTIAZEM, CLORIDRATO DILTIAZEM, CPR 60 MG x 50, LG6,538813303116119, CLORIDRATO DILTIAZEM, CLORIDRATO DILTIAZEM, 60 MG COM CT FR PLAS OPC X 50, LG6
