63813, AMOXI CLAVU POT, NOT FOUND, CPR REVEST 500 MG x 18,504600202113114, AMOXICILINA CLAVULANATO POTASSIO, NOT FOUND, 50MG/ML + 12
57981, DORILEN INJETAVEL, NOT FOUND, A.IM 2 ML x 50,538816901111417, DORILEN, NOT FOUND, 500 MG + 10 MG + 5 MG COM CT BL AL PLAS OPC X 12
68204, DEFLAZACORTE, DEFLAZACORTE, CPR 30 MG x 10,538813402114114, DEFLAZACORTE, DEFLAZACORTE, 30 MG COM CT BL AL PLAS OPC X 10
68204, DEFLAZACORTE, DEFLAZACORTE, CPR 30 MG x 10,538813401118116, DEFLAZACORTE, DEFLAZACORTE, 6 MG COM CT BL AL PLAS OPC X 20
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538802002136115, DESLORATADINA, DESLORATADINA,0
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538804102111412, DESLORANA, NOT FOUND, 5 MG COM REV CT BL AL PLAS OPC X 10
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538802003132113, DESLORATADINA, DESLORATADINA,0
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM VER CT BL AL PLAS OPC X 10
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538804101131411, DESLORANA, NOT FOUND,0
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538804103134416, DESLORANA, NOT FOUND,0
77427, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 60 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM REV CT BL AL PLAS OPC X 10
68203, DEFLAZACORTE, DEFLAZACORTE, CPR 6 MG x 20,538813402114114, DEFLAZACORTE, DEFLAZACORTE, 30 MG COM CT BL AL PLAS OPC X 10
68203, DEFLAZACORTE, DEFLAZACORTE, CPR 6 MG x 20,538813401118116, DEFLAZACORTE, DEFLAZACORTE, 6 MG COM CT BL AL PLAS OPC X 20
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538802002136115, DESLORATADINA, DESLORATADINA,0
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538804102111412, DESLORANA, NOT FOUND, 5 MG COM REV CT BL AL PLAS OPC X 10
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538802003132113, DESLORATADINA, DESLORATADINA,0
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM VER CT BL AL PLAS OPC X 10
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538804101131411, DESLORANA, NOT FOUND,0
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538804103134416, DESLORANA, NOT FOUND,0
77426, DESLORATADINA, DESLORATADINA, CPR REVEST 5 MG x 10,538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM REV CT BL AL PLAS OPC X 10
68211, DESONIDA, DESONIDA, LOC CREMOSA 0.50 MG 60 G x 1 (/G),538815101162116, DESONIDA, DESONIDA,0
85855, DICLOFENACO SOD, DICLOFENACO SODICO, CPR REVEST 50 MG x 20,538800701118111, DICLOFENACO SODICO, DICLOFENACO SODICO, 100 MG COM REV DESINT LENTA BL AL PLAS INC X 20
85855, DICLOFENACO SOD, DICLOFENACO SODICO, CPR REVEST 50 MG x 20,538800702114118, DICLOFENACO SODICO, DICLOFENACO SODICO, 100 MG COMP REV DESINT LENTA BL AL PLAS INC X 10
76818, DICLOFENACO SOD, DICLOFENACO SODICO, CPR REVEST 100 MG x 10,538800701118111, DICLOFENACO SODICO, DICLOFENACO SODICO, 100 MG COM REV DESINT LENTA BL AL PLAS INC X 20
76818, DICLOFENACO SOD, DICLOFENACO SODICO, CPR REVEST 100 MG x 10,538800702114118, DICLOFENACO SODICO, DICLOFENACO SODICO, 100 MG COMP REV DESINT LENTA BL AL PLAS INC X 10
68229, DIP BET SUL GEN, NOT FOUND, CREME 30 G x 1,538809801166111, DIPROPIONATO BETAMETASONA SULFATO GENTAMICINA, NOT FOUND,0
69528, DIPIRONA SODICA, NOT FOUND, GOTAS 500 MG 10 ML x 1 (/ML),538802101134110, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED
69528, DIPIRONA SODICA, NOT FOUND, GOTAS 500 MG 10 ML x 1 (/ML),538802102114113, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP)
32098, DERMOBENE ANTIMICO, NOT FOUND, SOLN 10 MG 20 ML x 1 (/ML),538813502178416, DERMOBENE, NOT FOUND, 10 MG/ML SOL TOP CT FR PLAS OPC GOT X 20 ML
32098, DERMOBENE ANTIMICO, NOT FOUND, SOLN 10 MG 20 ML x 1 (/ML),538813501163415, DERMOBENE, NOT FOUND, 10 MG/G CREM CT BG AL X 20 G
68230, DIP BET SUL GEN, NOT FOUND, POM. 30 G x 1,538809801166111, DIPROPIONATO BETAMETASONA SULFATO GENTAMICINA, NOT FOUND,0
68220, DIPROP BETAMETA, NOT FOUND, CREME 0.64 MG 30 G x 1 (/G),538809801166111, DIPROPIONATO BETAMETASONA SULFATO GENTAMICINA, NOT FOUND,0
49534, DEXADERMIL, NOT FOUND, CREME 0.10 % 10 G x 1,538811101168413, DEXADERMIL, NOT FOUND, 1MG/G CREM DERM CT BG AL X 10 G
68215, DICLOF COLESTIR, NOT FOUND, CAPS 70 MG x 14,538813602113111, DICLOFENACO COLESTIRAMINA, DICLOFENACO COLESTIRAMINA, 140 MG CAP GEL DURA CT BL AL PLAS OPC X 20
68215, DICLOF COLESTIR, NOT FOUND, CAPS 70 MG x 14,538813601117113, DICLOFENACO COLESTIRAMINA, DICLOFENACO COLESTIRAMINA, 140 MG CAP GEL DURA CT BL AL PLAS OPC X 14
68208, DESONIDA, DESONIDA, CREME 0.50 MG 30 G x 1 (/G),538815101162116, DESONIDA, DESONIDA,0
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538802002136115, DESLORATADINA, DESLORATADINA,0
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538804102111412, DESLORANA, NOT FOUND, 5 MG COM REV CT BL AL PLAS OPC X 10
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538802003132113, DESLORATADINA, DESLORATADINA,0
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM VER CT BL AL PLAS OPC X 10
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538804101131411, DESLORANA, NOT FOUND,0
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538804103134416, DESLORANA, NOT FOUND,0
77428, DESLORATADINA, DESLORATADINA, XAROPE 0.50 MG 100 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM REV CT BL AL PLAS OPC X 10
73817, DIAZEPAM, DIAZEPAM, CPR 5 MG x 20,538808201114110, DIAZEPAM, DIAZEPAM, 10 MG COM CT BL AL PLAS INC X 20
73817, DIAZEPAM, DIAZEPAM, CPR 5 MG x 20,538808202110119, DIAZEPAM, DIAZEPAM, 5 MG COM CT BL AL PLAS INC X 20
76817, DICLOFENACO SOD, DICLOFENACO SODICO, CPR REVEST 100 MG x 20,538800701118111, DICLOFENACO SODICO, DICLOFENACO SODICO, 100 MG COM REV DESINT LENTA BL AL PLAS INC X 20
76817, DICLOFENACO SOD, DICLOFENACO SODICO, CPR REVEST 100 MG x 20,538800702114118, DICLOFENACO SODICO, DICLOFENACO SODICO, 100 MG COMP REV DESINT LENTA BL AL PLAS INC X 10
69161, DIPIRONA SODICA, NOT FOUND, SOLN ORAL 50 MG 100 ML x 1 (/ML),538802101134110, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED
69161, DIPIRONA SODICA, NOT FOUND, SOLN ORAL 50 MG 100 ML x 1 (/ML),538802102114113, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP)
70161, DRYLTAC, NOT FOUND, CAPS 70 MG x 10,538808502114411, DRYLTAC, NOT FOUND, 140 MG CAP GEL DURA CT BL AL PLAS BRANCO LEITOSO X 14
70161, DRYLTAC, NOT FOUND, CAPS 70 MG x 10,538808503110411, DRYLTAC, NOT FOUND, 140 MG CAP GEL DURA CT BL AL PLAS BRANCO LEITOSO X 10
70161, DRYLTAC, NOT FOUND, CAPS 70 MG x 10,538808501118413, DRYLTAC, NOT FOUND, 140 MG CAP GEL DURA CT BL AL PLAS BRANCO LEITOSO X 20
78696, DOMPERIDONA, DOMPERIDONA, CPR 10 MG x 30,538805302114111, DOMPERIDONA, DOMPERIDONA, 10 MG COM CT BL AL PLAS OPC X 30
78696, DOMPERIDONA, DOMPERIDONA, CPR 10 MG x 30,538805301118113, DOMPERIDONA, DOMPERIDONA, 10 MG COM CT BL AL PLAS OPC X 60
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538802002136115, DESLORATADINA, DESLORATADINA,0
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538804102111412, DESLORANA, NOT FOUND, 5 MG COM REV CT BL AL PLAS OPC X 10
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538802003132113, DESLORATADINA, DESLORATADINA,0
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM VER CT BL AL PLAS OPC X 10
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538804101131411, DESLORANA, NOT FOUND,0
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538804103134416, DESLORANA, NOT FOUND,0
92510, DESLORANA, NOT FOUND, CPR REVEST 5 MG x 30,538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM REV CT BL AL PLAS OPC X 10
69527, DIPIRONA SODICA, NOT FOUND, GOTAS 500 MG 20 ML x 1 (/ML),538802101134110, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED
69527, DIPIRONA SODICA, NOT FOUND, GOTAS 500 MG 20 ML x 1 (/ML),538802102114113, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP)
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538802002136115, DESLORATADINA, DESLORATADINA,0
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538804102111412, DESLORANA, NOT FOUND, 5 MG COM REV CT BL AL PLAS OPC X 10
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538802003132113, DESLORATADINA, DESLORATADINA,0
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM VER CT BL AL PLAS OPC X 10
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538804101131411, DESLORANA, NOT FOUND,0
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538804103134416, DESLORANA, NOT FOUND,0
77724, DESLORANA, NOT FOUND, XAR. 0.50 MG 100 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM REV CT BL AL PLAS OPC X 10
83346, DOMPGRAN, NOT FOUND, CPR 10 MG x 30,538805401112419, DOMPGRAN, NOT FOUND, 10 MG COM CT BL AL PLAS OPC X 30
68216, DICLOF COLESTIR, NOT FOUND, CAPS 70 MG x 20,538813602113111, DICLOFENACO COLESTIRAMINA, DICLOFENACO COLESTIRAMINA, 140 MG CAP GEL DURA CT BL AL PLAS OPC X 20
68216, DICLOF COLESTIR, NOT FOUND, CAPS 70 MG x 20,538813601117113, DICLOFENACO COLESTIRAMINA, DICLOFENACO COLESTIRAMINA, 140 MG CAP GEL DURA CT BL AL PLAS OPC X 14
76183, DERM PROX, NOT FOUND, SOLN TOP. 10 MG 15 ML x 1 (/G),538800301179413, DERM PROX, NOT FOUND, 10 MG/ML SOL TOP CT FR GOT PLAS TRANS X 15 ML
76183, DERM PROX, NOT FOUND, SOLN TOP. 10 MG 15 ML x 1 (/G),538800302167419, DERM PROX, NOT FOUND, 10 MG/G CREM DERM CT BG AL X 20 G
85539, DORILEN, NOT FOUND, GOTAS 20 ML x 1,538816902134410, DORILEN, NOT FOUND, (500 MG + 10 MG + 5 MG) / 1
85539, DORILEN, NOT FOUND, GOTAS 20 ML x 1,538816901111417, DORILEN, NOT FOUND, 500 MG + 10 MG + 5 MG COM CT BL AL PLAS OPC X 12
78697, DOMPERIDONA, DOMPERIDONA, CPR 10 MG x 60,538805302114111, DOMPERIDONA, DOMPERIDONA, 10 MG COM CT BL AL PLAS OPC X 30
78697, DOMPERIDONA, DOMPERIDONA, CPR 10 MG x 60,538805301118113, DOMPERIDONA, DOMPERIDONA, 10 MG COM CT BL AL PLAS OPC X 60
57983, DORILEN, NOT FOUND, GOTAS 15 ML x 1,538816902134410, DORILEN, NOT FOUND, (500 MG + 10 MG + 5 MG) / 1
57983, DORILEN, NOT FOUND, GOTAS 15 ML x 1,538816901111417, DORILEN, NOT FOUND, 500 MG + 10 MG + 5 MG COM CT BL AL PLAS OPC X 12
32097, DERMOBENE ANTIMICO, NOT FOUND, CREME 10 MG 20 G x 1 (/G),538813502178416, DERMOBENE, NOT FOUND, 10 MG/ML SOL TOP CT FR PLAS OPC GOT X 20 ML
32097, DERMOBENE ANTIMICO, NOT FOUND, CREME 10 MG 20 G x 1 (/G),538813501163415, DERMOBENE, NOT FOUND, 10 MG/G CREM CT BG AL X 20 G
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538802002136115, DESLORATADINA, DESLORATADINA,0
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538804102111412, DESLORANA, NOT FOUND, 5 MG COM REV CT BL AL PLAS OPC X 10
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538802003132113, DESLORATADINA, DESLORATADINA,0
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM VER CT BL AL PLAS OPC X 10
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538804101131411, DESLORANA, NOT FOUND,0
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538804103134416, DESLORANA, NOT FOUND,0
77725, DESLORANA, NOT FOUND, XAR. 0.50 MG 60 ML x 1 (/ML),538802001113111, DESLORATADINA, DESLORATADINA, 5 MG COM REV CT BL AL PLAS OPC X 10
68209, DESONIDA, DESONIDA, POM. 0.50 MG 30 G x 1 (/G),538815101162116, DESONIDA, DESONIDA,0
71642, DIPIRONA SODICA, NOT FOUND, CPR 500 MG x 240,538802101134110, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED
71642, DIPIRONA SODICA, NOT FOUND, CPR 500 MG x 240,538802102114113, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP)
73818, DIAZEPAM, DIAZEPAM, CPR 10 MG x 20,538808201114110, DIAZEPAM, DIAZEPAM, 10 MG COM CT BL AL PLAS INC X 20
73818, DIAZEPAM, DIAZEPAM, CPR 10 MG x 20,538808202110119, DIAZEPAM, DIAZEPAM, 5 MG COM CT BL AL PLAS INC X 20
70162, DRYLTAC, NOT FOUND, CAPS 70 MG x 14,538808502114411, DRYLTAC, NOT FOUND, 140 MG CAP GEL DURA CT BL AL PLAS BRANCO LEITOSO X 14
70162, DRYLTAC, NOT FOUND, CAPS 70 MG x 14,538808503110411, DRYLTAC, NOT FOUND, 140 MG CAP GEL DURA CT BL AL PLAS BRANCO LEITOSO X 10
70162, DRYLTAC, NOT FOUND, CAPS 70 MG x 14,538808501118413, DRYLTAC, NOT FOUND, 140 MG CAP GEL DURA CT BL AL PLAS BRANCO LEITOSO X 20
68221, DIPROP BETAMETA, NOT FOUND, POM. 0.64 MG 30 G x 1 (/G),538809801166111, DIPROPIONATO BETAMETASONA SULFATO GENTAMICINA, NOT FOUND,0
57982, DORILEN, NOT FOUND, CPR x 12,538816902134410, DORILEN, NOT FOUND, (500 MG + 10 MG + 5 MG) / 1
57982, DORILEN, NOT FOUND, CPR x 12,538816901111417, DORILEN, NOT FOUND, 500 MG + 10 MG + 5 MG COM CT BL AL PLAS OPC X 12
62640, EXPECTAMIN F, NOT FOUND, CPR 6 MG x 12,538817001130413, EXPECTAMIN, NOT FOUND,0
62640, EXPECTAMIN F, NOT FOUND, CPR 6 MG x 12,538818301138418, EXPEC, NOT FOUND,0
47907, EXPEC, NOT FOUND, XAR. 120 ML x 1,538817001130413, EXPECTAMIN, NOT FOUND,0
47907, EXPEC, NOT FOUND, XAR. 120 ML x 1,538818301138418, EXPEC, NOT FOUND,0
77819, EXPECTAMIN, NOT FOUND, SOLN ORAL 120 ML x 1,538817001130413, EXPECTAMIN, NOT FOUND,0
77819, EXPECTAMIN, NOT FOUND, SOLN ORAL 120 ML x 1,538818301138418, EXPEC, NOT FOUND,0
48186, EXPECTAMIN, NOT FOUND, SUSP 100 ML x 1,538817001130413, EXPECTAMIN, NOT FOUND,0
48186, EXPECTAMIN, NOT FOUND, SUSP 100 ML x 1,538818301138418, EXPEC, NOT FOUND,0
62639, ESPASMO FLATOL, NOT FOUND, GOTAS 20 ML x 1,538815301137417, ESPASMO FLATOL, NOT FOUND, 80 MG/ML + 2
58850, FLATOL, NOT FOUND, GOTAS 75 MG 10 ML x 1 (/ML),538815801113411, FLATOL MAX, NOT FOUND, 125 MG CAP GEL MOLE CT BL AL PLAS INC X 10
62643, FLATOL MAX, NOT FOUND, CAPS GEL 125 MG x 10,538815801113411, FLATOL MAX, NOT FOUND, 125 MG CAP GEL MOLE CT BL AL PLAS INC X 10
69532, FINASTERIDA, FINASTERIDA, CPR REVEST 1 MG x 30,538815401115113, FINASTERIDA, FINASTERIDA, 5 MG COM REV CT BL AL PLAS OPC X 30
81741, FUM QUETIAPINA, NOT FOUND, CPR REVEST 25 MG x 14,538812301111111, FUMARATO QUETIAPINA, NOT FOUND, 25 MG COM REV CT BL AL PLAS OPC X 14
81741, FUM QUETIAPINA, NOT FOUND, CPR REVEST 25 MG x 14,538812303112115, FUMARATO QUETIAPINA, NOT FOUND, 200 MG COM REV CT BL AL PLAS OPC X 30
81741, FUM QUETIAPINA, NOT FOUND, CPR REVEST 25 MG x 14,538812302116117, FUMARATO QUETIAPINA, NOT FOUND, 100 MG COM REV CT BL AL PLAS OPC X 30
59582, FLAMADOR, NOT FOUND, GOTAS 20 MG 20 ML x 1 (/ML),538813702169410, FLAMADOR, NOT FOUND, 25 MG/G GEL CT BG AL X 30 G
59582, FLAMADOR, NOT FOUND, GOTAS 20 MG 20 ML x 1 (/ML),538813701111419, FLAMADOR, NOT FOUND, 50 MG CAP GEL DURA CT BL AL PLAS INC X 24
59581, FLAMADOR, NOT FOUND, GEL. 25 MG 30 G x 1 (/G),538813702169410, FLAMADOR, NOT FOUND, 25 MG/G GEL CT BG AL X 30 G
59581, FLAMADOR, NOT FOUND, GEL. 25 MG 30 G x 1 (/G),538813701111419, FLAMADOR, NOT FOUND, 50 MG CAP GEL DURA CT BL AL PLAS INC X 24
68244, FUMARATO CETOTI, FUMARATO CETOTIFENO, XAR. 1 MG 120 ML x 1 (/5ML),538815501136112, FUMARATO CETOTIFENO, FUMARATO CETOTIFENO,0
69533, FINASTERIDA, FINASTERIDA, CPR REVEST 5 MG x 30,538815401115113, FINASTERIDA, FINASTERIDA, 5 MG COM REV CT BL AL PLAS OPC X 30
75505, FLATOL, NOT FOUND, GOTAS 75 MG 15 ML x 1 (/ML),538815801113411, FLATOL MAX, NOT FOUND, 125 MG CAP GEL MOLE CT BL AL PLAS INC X 10
59580, FLAMADOR, NOT FOUND, CAPS 50 MG x 24,538813702169410, FLAMADOR, NOT FOUND, 25 MG/G GEL CT BG AL X 30 G
59580, FLAMADOR, NOT FOUND, CAPS 50 MG x 24,538813701111419, FLAMADOR, NOT FOUND, 50 MG CAP GEL DURA CT BL AL PLAS INC X 24
81742, FUM QUETIAPINA, NOT FOUND, CPR REVEST 100 MG x 30,538812301111111, FUMARATO QUETIAPINA, NOT FOUND, 25 MG COM REV CT BL AL PLAS OPC X 14
81742, FUM QUETIAPINA, NOT FOUND, CPR REVEST 100 MG x 30,538812303112115, FUMARATO QUETIAPINA, NOT FOUND, 200 MG COM REV CT BL AL PLAS OPC X 30
81742, FUM QUETIAPINA, NOT FOUND, CPR REVEST 100 MG x 30,538812302116117, FUMARATO QUETIAPINA, NOT FOUND, 100 MG COM REV CT BL AL PLAS OPC X 30
50751, FLATOL, NOT FOUND, CPR 40 MG x 20,538815801113411, FLATOL MAX, NOT FOUND, 125 MG CAP GEL MOLE CT BL AL PLAS INC X 10
77274, FENOFIBRATO, FENOFIBRATO, CAPS 200 MG x 30,538803701119110, FENOFIBRATO, FENOFIBRATO, 200 MG CAP GEL DURA CT BL AL PLAS OPC X 30
77274, FENOFIBRATO, FENOFIBRATO, CAPS 200 MG x 30,538803701119110, FENOFIBRATO, FENOFIBRATO, 200MG CAP GEL DURA CT BL AL PLAS OPC X 30
81743, FUM QUETIAPINA, NOT FOUND, CPR REVEST 200 MG x 30,538812301111111, FUMARATO QUETIAPINA, NOT FOUND, 25 MG COM REV CT BL AL PLAS OPC X 14
81743, FUM QUETIAPINA, NOT FOUND, CPR REVEST 200 MG x 30,538812303112115, FUMARATO QUETIAPINA, NOT FOUND, 200 MG COM REV CT BL AL PLAS OPC X 30
81743, FUM QUETIAPINA, NOT FOUND, CPR REVEST 200 MG x 30,538812302116117, FUMARATO QUETIAPINA, NOT FOUND, 100 MG COM REV CT BL AL PLAS OPC X 30
71465, GABAPENTINA, GABAPENTINA, CAPS 400 MG x 30,538813802112119, GABAPENTINA, GABAPENTINA, 400 MG CAP GEL DURA CT BL AL PLAS OPC X 30
71465, GABAPENTINA, GABAPENTINA, CAPS 400 MG x 30,538813801116110, GABAPENTINA, GABAPENTINA, 300 MG CAP GEL DURA CT BL AL PLAS OPC X 30
77306, GLIMEPIRIDA, GLIMEPIRIDA, CPR 4 MG x 30,538803402111118, GLIMEPIRIDA, GLIMEPIRIDA, 2 MG COM CT BL AL PLAS OPC X 60
77306, GLIMEPIRIDA, GLIMEPIRIDA, CPR 4 MG x 30,538803401115111, GLIMEPIRIDA, GLIMEPIRIDA, 4 MG COM CT BL AL PLAS OPC X 30
77306, GLIMEPIRIDA, GLIMEPIRIDA, CPR 4 MG x 30,538803403118116, GLIMEPIRIDA, GLIMEPIRIDA, 2 MG COM CT BL AL PLAS OPC X 30
72333, GLIANSOR, NOT FOUND, CPR 1 MG x 30,538813901110416, GLIANSOR, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 30
72333, GLIANSOR, NOT FOUND, CPR 1 MG x 30,538813903113412, GLIANSOR, NOT FOUND, 1 MG COM CT BL AL PLAS INC X 30
72333, GLIANSOR, NOT FOUND, CPR 1 MG x 30,538813902117414, GLIANSOR, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 30
71466, GABAPENTINA, GABAPENTINA, CAPS 300 MG x 30,538813802112119, GABAPENTINA, GABAPENTINA, 400 MG CAP GEL DURA CT BL AL PLAS OPC X 30
71466, GABAPENTINA, GABAPENTINA, CAPS 300 MG x 30,538813801116110, GABAPENTINA, GABAPENTINA, 300 MG CAP GEL DURA CT BL AL PLAS OPC X 30
78705, GLIMEPIRIDA, GLIMEPIRIDA, CPR 2 MG x 30,538803402111118, GLIMEPIRIDA, GLIMEPIRIDA, 2 MG COM CT BL AL PLAS OPC X 60
78705, GLIMEPIRIDA, GLIMEPIRIDA, CPR 2 MG x 30,538803401115111, GLIMEPIRIDA, GLIMEPIRIDA, 4 MG COM CT BL AL PLAS OPC X 30
78705, GLIMEPIRIDA, GLIMEPIRIDA, CPR 2 MG x 30,538803403118116, GLIMEPIRIDA, GLIMEPIRIDA, 2 MG COM CT BL AL PLAS OPC X 30
68735, GLIANSOR, NOT FOUND, CPR 4 MG x 30,538813901110416, GLIANSOR, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 30
68735, GLIANSOR, NOT FOUND, CPR 4 MG x 30,538813903113412, GLIANSOR, NOT FOUND, 1 MG COM CT BL AL PLAS INC X 30
68735, GLIANSOR, NOT FOUND, CPR 4 MG x 30,538813902117414, GLIANSOR, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 30
68734, GLIANSOR, NOT FOUND, CPR 2 MG x 30,538813901110416, GLIANSOR, NOT FOUND, 2 MG COM CT BL AL PLAS INC X 30
68734, GLIANSOR, NOT FOUND, CPR 2 MG x 30,538813903113412, GLIANSOR, NOT FOUND, 1 MG COM CT BL AL PLAS INC X 30
68734, GLIANSOR, NOT FOUND, CPR 2 MG x 30,538813902117414, GLIANSOR, NOT FOUND, 4 MG COM CT BL AL PLAS INC X 30
75942, HIDROQUINONA, HIDROQUINONA, GEL DERMAT. 40 MG 30 G x 1 (/G),538800102168111, HIDROQUINONA, HIDROQUINONA, 40 MG/G CREM CT BG AL X 30 G 
75942, HIDROQUINONA, HIDROQUINONA, GEL DERMAT. 40 MG 30 G x 1 (/G),538800801163117, HIDROQUINONA TRETINOINA FLUOCINOLONA ACETONIDA, NOT FOUND, 40 MG/G + 0
75942, HIDROQUINONA, HIDROQUINONA, GEL DERMAT. 40 MG 30 G x 1 (/G),538800802161118, HIDROQUINONA TRETINOINA FLUOCINOLONA ACETONIDA, NOT FOUND, 40 MG/G + 0
75942, HIDROQUINONA, HIDROQUINONA, GEL DERMAT. 40 MG 30 G x 1 (/G),538800101161111, HIDROQUINONA, HIDROQUINONA, 40 MG/G GEL CT BG AL X 30
49004, HIDROCORTE, NOT FOUND, CREME 20 G x 1,538815601165416, HIDROCORTE, NOT FOUND, 30 MG/G + 10 MG/G CREM DERM CT BG AL X 20 G
77310, HIDROQUINONA, HIDROQUINONA, CREME DERMAT 40 MG 30 G x 1 (/G),538800102168111, HIDROQUINONA, HIDROQUINONA, 40 MG/G CREM CT BG AL X 30 G 
77310, HIDROQUINONA, HIDROQUINONA, CREME DERMAT 40 MG 30 G x 1 (/G),538800801163117, HIDROQUINONA TRETINOINA FLUOCINOLONA ACETONIDA, NOT FOUND, 40 MG/G + 0
77310, HIDROQUINONA, HIDROQUINONA, CREME DERMAT 40 MG 30 G x 1 (/G),538800802161118, HIDROQUINONA TRETINOINA FLUOCINOLONA ACETONIDA, NOT FOUND, 40 MG/G + 0
77310, HIDROQUINONA, HIDROQUINONA, CREME DERMAT 40 MG 30 G x 1 (/G),538800101161111, HIDROQUINONA, HIDROQUINONA, 40 MG/G GEL CT BG AL X 30
69536, HIDROCLOROTIAZI, NOT FOUND, CPR 25 MG x 30,538809201118114, HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA, 50 MG COM CT BL AL PLAS LEIT X 20
