1002900330017; CANCIDAS; CANCIDAS; NOT FOUND; 50 MG PO LIOF SOL INJ CT FA VD INC; NO_ACR
1466800280028; CLORIDRATO DE TERBINAFINA; CLORIDRATO TERBINAFINA; CLORIDRATO TERBINAFINA; COMP. 250MG CX 2 BL X 14; NO_ACR
1121304250028; CLORIDRATO DE TERBINAFINA; CLORIDRATO TERBINAFINA; CLORIDRATO TERBINAFINA; 250 MG COM CT BL AL PLAS INC X 14; NO_ACR
1121304250044; CLORIDRATO DE TERBINAFINA; CLORIDRATO TERBINAFINA; CLORIDRATO TERBINAFINA; 250 MG COM CT BL AL PLAS INC X 28; NO_ACR
1092200130082; COMBITREX (TETRACICLINA); COMBITREX TETRACICLINA; NOT FOUND; 30 MG / G POM BISN C/ 15 G; NO_ACR
1092200130031; COMBITREX (TETRACICLINA); COMBITREX TETRACICLINA; NOT FOUND; 500 MG CAPS CX C/ 100; NO_ACR
1474200140013; CLORIDRATO DE TICLOPIDINA; CLORIDRATO TICLOPIDINA; CLORIDRATO TICLOPIDINA; 250 MG COM REV CT BL AL PLAS INC X 20; NO_ACR
1474200140021; CLORIDRATO DE TICLOPIDINA; CLORIDRATO TICLOPIDINA; CLORIDRATO TICLOPIDINA; 250 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121302250012; CLORIDRATO DE TICLOPIDINA; CLORIDRATO TICLOPIDINA; CLORIDRATO TICLOPIDINA; 250 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121304480023; CLORIDRATO DE TRAMADOL + PARACETAMOL; CLORIDRATO TRAMADOL PARACETAMOL; NOT FOUND; 37.5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 10; NO_ACR
1121304480031; CLORIDRATO DE TRAMADOL + PARACETAMOL; CLORIDRATO TRAMADOL PARACETAMOL; NOT FOUND; 37.5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20; NO_ACR
1556200330015; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CT FA VD INC X 10 ML ; NO_ACR
1556200330023; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CX 25 FA VD INC X 10 ML (EMB HOSP); NO_ACR
1027001290018; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF INJ IV CX 20 FA VD INC + 20 AMP DIL X 10 ML; NO_ACR
1027001290026; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF INJ IV CX 20 FA VD INC; NO_ACR
1027001290034; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF INJ IV CX 100 FA VD INC; NO_ACR
1367400200036; CELOVAN; CELOVAN; NOT FOUND; 1 G FA CX 1 + DIL 10 ML; NO_ACR
1376400200044; CELOVAN; CELOVAN; NOT FOUND; 1 G FA CX 50 + DIL 10 ML; NO_ACR
1376400200079; CELOVAN; CELOVAN; NOT FOUND; 500 MG PO LIOF INJ CT FA VD INC X 10 ML; NO_ACR
1376400200087; CELOVAN; CELOVAN; NOT FOUND; 500 MG PO LIOF INJ CT 50 FA VD INC; NO_ACR
1376400200011; CELOVAN; CELOVAN; NOT FOUND; 500 MG PO LIOF INJ CT FA VD INC + AMP DIL X 10 ML; NO_ACR
1376401080018; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CT FA VD INC X 10 ML ; NO_ACR
1376401080026; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CX 25 FA VD INC X 10 ML (EMB HOSP); NO_ACR
1376401080034; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CX 50 FA VD INC X 10 ML (EMB HOSP); NO_ACR
1890000010016; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO INJ CX 20 FA VD INC + 20 AMP DIL X 10 ML ; NO_ACR
1890000010024; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO INJ CX 20 FA VD INC ; NO_ACR
1890000010032; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO INJ CX 100 FA VD INC ; NO_ACR
1890000010040; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ FA VD INC TIPO I + AMP DIL X 10 ML; NO_ACR
1890000010059; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 20 FA VD INC TIPO I + 20 AMP DIL X 10 ML (EMB HOSP); NO_ACR
1890000010067; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 20 FA VD INC TIPO I + 20 AMP DIL PLAS X 10 ML  (EMB HOSP); NO_ACR
1890000010075; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 20 FA VD INC TIPO I (EMB HOSP); NO_ACR
1890000010083; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 100 FA VD INC TIPO I (EMB HOSP); NO_ACR
1121303790053; CLORIDRATO DE VENLAFAXINA; CLORIDRATO VENLAFAXINA; CLORIDRATO VENLAFAXINA; 75 MG COM CT BL AL PLAS INC X 28; NO_ACR
1121303790037; CLORIDRATO DE VENLAFAXINA; CLORIDRATO VENLAFAXINA; CLORIDRATO VENLAFAXINA; 50 MG COM CT BL AL PLAS INC X 30; NO_ACR
1121303790029; CLORIDRATO DE VENLAFAXINA; CLORIDRATO VENLAFAXINA; CLORIDRATO VENLAFAXINA; 37.5 MG COM CT BL AL PLAS INC X 28; NO_ACR
1466800860016; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; COMP 80MG CX 3 BL X 10; NO_ACR
1121303970078; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 240 MG COM REV RETARD CT BL AL PLAS INC X 30; NO_ACR
1121303970027; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 80 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121304130030; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 120 MG COM REV LIB RETARD CT BL AL PLAS INC X 20; NO_ACR
1121304130081; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 240 MG COM REV RETARD CT BL AL PLAS INC X 30; NO_ACR
1103901710012; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 10 ; NO_ACR
1103901710020; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 20; NO_ACR
1103901710039; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 30; NO_ACR
1103901710047; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 50; NO_ACR
1103901710055; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 100 (EMB HOSP); NO_ACR
1103901710063; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 10 ; NO_ACR
1103901710071; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 20; NO_ACR
1103901710081; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 30; NO_ACR
1103901710098; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 50; NO_ACR
1103901710101; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 100 (EMB HOSP); NO_ACR
1120900190016; CLORPROPAMIDA; CLORPROPAMIDA; CLORPROPAMIDA; 250MG CX C/50 ENVELOPES X 10 COMP; NO_ACR
1018300120014; CLORPROPAMIDA; CLORPROPAMIDA; CLORPROPAMIDA; 250 MG COM CX 50 ENV KARFT X 10; NO_ACR
1294000120010; CLOTADONA; CLOTADONA; NOT FOUND; 25 MG COM CT FR PLAS OPC X 42; NO_ACR
1068900900037; CTL; CTL; NOT FOUND; 10 MG/ML SOL TOP CT FR PLAS OPC SPR X 30 ML; NO_ACR
1068900900010; CTL; CTL; NOT FOUND; 10MG/G CREM DERM CT BG AL X 20 G; NO_ACR
1562000190028; CLOTRIMIX; CLOTRIMIX; NOT FOUND; 10 MG/G CR VG CT BG AL X 60 G + 6 APLIC; NO_ACR
1045400450033; CLOZAL; CLOZAL; NOT FOUND; 1 MG COM CT 5 STR X 4; NO_ACR
1045400450041; CLOZAL; CLOZAL; NOT FOUND; 2 MG COM CT 5 STR X 4; NO_ACR
1062401020016; COLCICHIMIL; COLCICHIMIL; NOT FOUND; 0.5 MG COM CT 2 BL AL PLAS INC X 10; NO_ACR
1055001550015; COLCITRAT; COLCITRAT; NOT FOUND; 0.5 MG COM CT 2 BL AL PLAS AMB X 10 ; NO_ACR
1055001550023; COLCITRAT; COLCITRAT; NOT FOUND; 0.5 MG COM CX C/ 200; NO_ACR
1274800230010; COLIS -TEK; COLIS TEK; NOT FOUND; 150 MG PO LIOF CT FA VD INC; NO_ACR
1632800010029; CREATINE; CREATINE; NOT FOUND; 6 G PO PREPARACAO EXTEMPORANEA FR PLAS OPC X 100 G; NO_ACR
1632800010037; CREATINE; CREATINE; NOT FOUND; 6 G PO PREPARACAO EXTEMPORANEA FR PLAS OPC X 300 G; NO_ACR
1632800010010; CREATINE; CREATINE; NOT FOUND; 6 G PO PREPARACAO EXTEMPORANEA FR PLAS OPC X 500 G; NO_ACR
1466800270014; CROMOGLICATO DISSODICO; CROMOGLICATO DISSODICO; NOT FOUND; SOL. PARA NEBULIZACAO CX 25 AMP X 2ML; NO_ACR
1007700200018; CÂNFORA; CANFORA; CANFORA; POMADA 60 G; NO_ACR
1106500190025; COSMEGEN; COSMEGEN; NOT FOUND; 0.5 MG. INJ. CT. FA. + DIL.; NO_ACR
1186100690245; CORTAX; CORTAX; NOT FOUND; 30 MG CX COM 10 COMP; NO_ACR
1186100690199; CORTAX; CORTAX; NOT FOUND; 6 MG CX COM 20 COMP; NO_ACR
1017100890016; CERAZETTE; CERAZETTE; NOT FOUND; 0.075 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
1017100890024; CERAZETTE; CERAZETTE; NOT FOUND; 0.075 MG COM REV CT BL AL PLAS INC X 84; NO_ACR
1017100070048; COTAZYM F; COTAZYM F; NOT FOUND; 8000U + 30000U + 30000U CAPS GELATINOSA MICROGRANU; NO_ACR
47700040010; CESSATOSSE; CESSATOSSE; NOT FOUND; VD 150 ML SUSP; NO_ACR
1026900550022; CATAREN; CATAREN; NOT FOUND; FR SUSP COM 10 ML; NO_ACR
1026900550014; CATAREN; CATAREN; NOT FOUND; CX COM 1 BL X 10 DRG; NO_ACR
1026900550030; CATAREN; CATAREN; NOT FOUND; CX COM 2 BL X 10 DRG; NO_ACR
1039404820027; CONMEL; CONMEL; NOT FOUND; GTS FR 10ML; NO_ACR
1039404820043; CONMEL; CONMEL; NOT FOUND; GTS FR 20 ML; NO_ACR
1057000290017; CALM.DOR; CALM DOR; NOT FOUND; DISPLAY C/ 12 FRASCOS DE 10 ML; NO_ACR
1781700640017; CONMEL; CONMEL; NOT FOUND; 500 MG/ML SOL OR CT FR PLAS OPC X 10 ML; NO_ACR
1781700640033; CONMEL; CONMEL; NOT FOUND; 500 MG/ML SOL OR CT FR PLAS OPC X 20 ML; NO_ACR
1039404820019; CONMEL; CONMEL; NOT FOUND; 320 MG COMP CT 50 STR X 4; NO_ACR
1039404820078; CONMEL; CONMEL; NOT FOUND; 500MG 25X8; NO_ACR
1039404820061; CONMEL; CONMEL; NOT FOUND; 500MG 50X4; NO_ACR
1039404820086; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT BL AL PLAS AMB X 100 (25 X 4); NO_ACR
1039404820094; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT BL AL PLAS AMB X 40; NO_ACR
1781700640068; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 100 (25 X 4); NO_ACR
1781700640076; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 40; NO_ACR
1781700640051; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 200 (25 X 8); NO_ACR
1781700640041; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 200 (50 X 4); NO_ACR
1089700300012; CIRCANETTEN; CIRCANETTEN; NOT FOUND; CX COM 30 CAPS 3 BL 10 CAPS; NO_ACR
1211000700030; CLIMADERM; CLIMADERM; NOT FOUND; CAIXA COM 4 BLISTERS ALUMINIO PLASTICO INCOLOR CO; NO_ACR
1039405400013; CERETEC; CERETEC; NOT FOUND; 0.5MG PO LIOF INJ IV CX 5 FA VD INC X 10 ML; NO_ACR
1324900030013; CERETEC; CERETEC; NOT FOUND; 0.5 MG PO LIOF INJ IV CX 5 FA VD INC X 10ML; NO_ACR
1376400140017; CELOZOL; CELOZOL; NOT FOUND; 200 MG CX. 1 FR PLASTICO 100ML; NO_ACR
1376400140025; CELOZOL; CELOZOL; NOT FOUND; 200 MG CX. 1 FR VIDRO 100ML; NO_ACR
1376400130021; CLINDACIN; CLINDACIN; NOT FOUND; 300 MG AMP. CX. 10X2ML; NO_ACR
1376400130011; CLINDACIN; CLINDACIN; NOT FOUND; 300 MG AMP. CX. 1X2ML; NO_ACR
1376400130038; CLINDACIN; CLINDACIN; NOT FOUND; 300 MG AMP. CX. 50X2ML; NO_ACR
1376400130046; CLINDACIN; CLINDACIN; NOT FOUND; 600 MG AMP. CX. 10X4ML; NO_ACR
1376400130054; CLINDACIN; CLINDACIN; NOT FOUND; 150 MG/ML SOL INJ CX 50 AMP VD INC X 4 ML; NO_ACR
1376400130062; CLINDACIN; CLINDACIN; NOT FOUND; 900 MG AMP. CX. 10X6ML; NO_ACR
1890000270069; CLINDARIX; CLINDARIX; NOT FOUND; 150 MG/ML SOL INJ CX 20 AMP VD INC X 6 ML; NO_ACR
1890000270050; CLINDARIX; CLINDARIX; NOT FOUND; 150 MG/ML SOL INJ CX 20 AMP VD INC X 4 ML; NO_ACR
1186102290015; CALATO; CALATO; NOT FOUND; 250 MG PO OR INST CT 15 ENV AL POLIET X 3.5 G; NO_ACR
1186102290031; CALATO; CALATO; NOT FOUND; 500 MG PO OR INST CT 15 ENV AL POLIET X 7.0 G; NO_ACR
1186102290074; CALATO; CALATO; NOT FOUND; 125 MG COM CT 10 BL AL PLAS INC X 6; NO_ACR
1039405390034; CIRCADEX; CIRCADEX; NOT FOUND; 10 MG  COM REV CT BL AL PLAS INC X 7; NO_ACR
1039405390026; CIRCADEX; CIRCADEX; NOT FOUND; 10 MG  COM REV CT BL AL PLAS INC X 10; NO_ACR
1039405390018; CIRCADEX; CIRCADEX; NOT FOUND; 10 MG  COM REV CT BL AL PLAS INC X 20 ; NO_ACR
1376400050026; CELLPARIN; CELLPARIN; NOT FOUND; 5000 UI CX. 25FAX5ML; NO_ACR
1121303090043; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
1121303090043; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1121303090027; CORUS H; CORUS H; NOT FOUND; 100 MG + 25 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
1121303090061; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121303090078; CORUS H; CORUS H; NOT FOUND; 100 MG + 25 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121303090035; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT 01 BL AL PLAS INC X 14 &NBSP;01; NO_ACR
1121303090019; CORUS H; CORUS H; NOT FOUND; 100 MG + 25 MG COM REV CT 01 BL AL PLAS INC X 14 ; NO_ACR
1002900020158; CO-RENITEC; CO RENITEC; NOT FOUND; 10 MG + 25 MG COM CT BL AL/AL X 30; NO_ACR
1002900020141; CO-RENITEC; CO RENITEC; NOT FOUND; 20 MG + 12.5 MG COM CT BL AL/AL X 30; NO_ACR
1294000110023; CO-FLOSSOTEC; CO FLOSSOTEC; NOT FOUND; 10 MG + 25 MG COM CT 3 BL AL PLAS INC X 10; NO_ACR
1121302580055; CO TAREG; CO TAREG; NOT FOUND; 160 MG + 12.5 MG COM REV CT 2 BL AL X 14; NO_ACR
1121302580020; CO TAREG; CO TAREG; NOT FOUND; 80 MG + 12.5 MG COM REV CT 2 BL AL X 14; NO_ACR
1520500020029; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 10; NO_ACR
1520500020037; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 20; NO_ACR
1520500020045; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 30; NO_ACR
1520500020053; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 200 (EMB HOSP); NO_ACR
1520500020061; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 500 (EMB HOSP); NO_ACR
1520500020010; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 4; NO_ACR
5478963215482; CASTANIODO; CASTANIODO; NOT FOUND; LIQ. VD. 150 ML; NO_ACR
5874623589653; CASTANIODO; CASTANIODO; NOT FOUND; LIQ. VD. 100 ML; NO_ACR
1228301110385; CURATIV SOL TOPICA; CURATIV SOL TOPICA; NOT FOUND; FR X 30 ML; NO_ACR
1781700370087; CURATIV; CURATIV; NOT FOUND; 10 MG/ML SOL TOP AQUOSA CT FR VD AMB X 30 ML; NO_ACR
1139800100031; CONRAY; CONRAY; NOT FOUND; 430MG/ML SOL INJ CX 12 FR VD INC X 200ML; NO_ACR
1139800100090; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 12 FR VD INC X 100 ML; NO_ACR
1139800100139; CONRAY; CONRAY; NOT FOUND; 600MG/ML SOL INJ CX 20 SER PLAS X 125ML; NO_ACR
1139800100074; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 50 FR AMP VD INC X 30 ML; NO_ACR
1139800100082; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 50 FR AMP VD INC X 50 ML; NO_ACR
1139800100015; CONRAY; CONRAY; NOT FOUND; 430 MG/ML SOL INJ CX 12 FR VD INC X 100 ML; NO_ACR
1139800100023; CONRAY; CONRAY; NOT FOUND; 430 MG/ML SOL INJ CX 12 FR VD INC X 150 ML; NO_ACR
1139800100041; CONRAY; CONRAY; NOT FOUND; 430 MG/ML SOL INJ CX 12 FR VD INC X 250 ML; NO_ACR
1139800100058; CONRAY; CONRAY; NOT FOUND; 430 MG/ML SOL INJ CX 20 SER PLAS X 50 ML; NO_ACR
1139800100104; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 12 FR VD INC X 150 ML; NO_ACR
1139800100120; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 20 SER PLAS X 50 ML; NO_ACR
1139800100066; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 50 FR AMP VD X 20 ML; NO_ACR
1632800020016; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 500 ML ; NO_ACR
1632800020059; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 100 ML ; NO_ACR
1632800020040; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 200 ML ; NO_ACR
1632800020032; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 360 ML; NO_ACR
1632800020024; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 400 ML; NO_ACR
1002000140020; CICLOPRIMOGYNA; CICLOPRIMOGYNA; NOT FOUND; 2 MG DRG + (2 MG + 0.25 MG) DRG CT BL AL PLAS INC X 11 + 10; NO_ACR
1002000140020; CICLOPRIMOGYNA; CICLOPRIMOGYNA; NOT FOUND; 2 MG DRG + (2 MG + 0.25 MG) DRG CT BL AL PLAS INC X 11 + 10; NO_ACR
1121301790048; CORUS; CORUS; NOT FOUND; 25 MG COM REV CT BL AL PLAS INC X 28 ; NO_ACR
1121301790021; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 28 ; NO_ACR
1121301790013; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1121301790102; CORUS; CORUS; NOT FOUND; 25 MG COM REV CT  BL AL PLAS INC X 30; NO_ACR
1121301790110; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121301790031; CORUS; CORUS; NOT FOUND; 25 MG COM REV CT BL AL PLAS INC X 14 ; NO_ACR
1121301790013; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 14 ; NO_ACR
1002900070066; COZAAR; COZAAR; NOT FOUND; 100 MG COM REV CT BL AL PVC/PE/PVDC BRANCO OPC X 30; NO_ACR
1002900070031; COZAAR; COZAAR; NOT FOUND; 12.5 MG COM REV CT BL AL PLAS BCO OPC X 21; NO_ACR
1002900070023; COZAAR; COZAAR; NOT FOUND; 50 MG CX. 1 BL X 14 CPD; NO_ACR
1002900070015; COZAAR; COZAAR; NOT FOUND; 50 MG CX. 2 BL X 14 CPD; NO_ACR
1002900070082; COZAAR; COZAAR; NOT FOUND; 50 MG COM REV CT BL AL PVC/PE/PVDC/BRANCO/ OPC X 15; NO_ACR
1002900070074; COZAAR; COZAAR; NOT FOUND; 50 MG COM REV CT BL AL PVC/PE/PVDC BRANCO OPC X 30; NO_ACR
1002900070082; COZAAR; COZAAR; NOT FOUND; 50 MG COM REV CT BL AL PVC/PE/PVDC/BRANCO/ OPC X 15; NO_ACR
1002900070058; COZAAR; COZAAR; NOT FOUND; 100 MG COM REV CT BL/AL/PVC/PE/PVDC/BRANCO OPC X 15; NO_ACR
1010702830014; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 30; NO_ACR
1010702830049; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 180; NO_ACR
1010702830022; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 60; NO_ACR
1010702830030; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 90; NO_ACR
1010702830081; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 180; NO_ACR
1010702830065; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 60; NO_ACR
1010702830073; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 90; NO_ACR
1010702830121; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 180; NO_ACR
1010702830091; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1010702830103; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 60; NO_ACR
1010702830111; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 90; NO_ACR
1010702830162; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 180; NO_ACR
1010702830138; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 30; NO_ACR
1010702830146; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 60; NO_ACR
1010702830154; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 90; NO_ACR
1010702830057; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 30; NO_ACR
1026900100019; CESSAVERM; CESSAVERM; NOT FOUND; FR DE 30 ML COM SUSP; NO_ACR
1026900100043; CESSAVERM; CESSAVERM; NOT FOUND; CX COM 1 BL X 6 COMP; NO_ACR
1211002840026; CICLOXX; CICLOXX; NOT FOUND; 15 MG COM CT BL AL PVDC INC X 10; NO_ACR
1211002840042; CICLOXX; CICLOXX; NOT FOUND; 15 MG COM CT BL AL PVDC INC X 20; NO_ACR
1211002840050; CICLOXX; CICLOXX; NOT FOUND; 15 MG COM CT BL AL PVDC INC X 30; NO_ACR
1126000440030; CELANCE; CELANCE; NOT FOUND; CELANCE 0.05 MG - 1 CX COM 30 COMP.; NO_ACR
1126000440073; CELANCE; CELANCE; NOT FOUND; CELANCE 0.25 MG - 1 CX COM 30 COMP.; NO_ACR
1126000440111; CELANCE; CELANCE; NOT FOUND; CELANCE 1 MG - 1 CX COM 30 COMP.; NO_ACR
1126000360010; CYNT; CYNT; NOT FOUND; CYNT 0.2 - 1 CX COM 30 COMP.; NO_ACR
1126000360053; CYNT; CYNT; NOT FOUND; CYNT 0.4 - 1 CX COM 30 COMP.; NO_ACR
1211000540033; CLUSIVOL; CLUSIVOL; NOT FOUND; CARTUCHO CONTENDO 1 FRASCO COM 240 ML (COMPOSTO); NO_ACR
1211000540025; CLUSIVOL; CLUSIVOL; NOT FOUND; CARTUCHO CONTENDO 1 FRASCO COM 20 COMPRIMIDOS; NO_ACR
1045400030042; COMBIZYM COMPOSTO; COMBIZYM COMPOSTO; NOT FOUND; CAIXA COM 20 DRAGEAS; NO_ACR
1058200040011; CETAMOL; CETAMOL; NOT FOUND; 200 MG/ML SOL ORAL CX FR PLAS GOT X 15 ML; NO_ACR
1028500050029; CONTRADOL; CONTRADOL; NOT FOUND; 100MG CX. FR. GTS. 15ML; NO_ACR
1028500050010; CONTRADOL; CONTRADOL; NOT FOUND; 500MG CX. STRIP 100 COMP.; NO_ACR
