6804, POLARYN, POLARYN 
6805, POLARYN, POLARYN 
6806, PRESSOTEC, PRESSOTEC 
6807, PRESSOTEC, PRESSOTEC 
6808, PRESSOTEC, PRESSOTEC 
6809, PRESSOTEC, PRESSOTEC 
6810, PRESSOTEC, PRESSOTEC 
6811, PROFERGAN, PROFERGAN 
6812, PROTANOL, PROTANOL 
6813, PROZEN, PROZEN 
6814, SEDALEX, SEDALEX 
6815, SEDALEX, SEDALEX 
6816, SEDALEX, SEDALEX 
6817, SEDALGINA, SEDALGINA 
6818, SEDALGINA, SEDALGINA 
6819, SEDILAX, SEDILAX 
6820, SEDILAX, SEDILAX 
6821, SEDILAX, SEDILAX 
6822, SEDILAX, SEDILAX 
6823, SOROLIV, SOROLIV 
6824, STRESSAN, STRESSAN 
6825, SULFAMETOXAZOL TRIMETOPRIMA, SULFAMET TRIMET 
6826, SULFAMETOXAZOL TRIMETOPRIMA, SULFAMET TRIMET 
6827, SULFAMETOXAZOL TRIMETOPRIMA, SULFAMET TRIMET 
6828, SULFATO SALBUTAMOL, SULF SALBUTAMOL 
6829, SULFATO SALBUTAMOL, SULF SALBUTAMOL 
6830, TETRACLIN, TETRACLIN 
6831, TETRACLIN, TETRACLIN 
6832, TETRADERM, TETRADERM 
6833, TEUTOFORMIN, TEUTOFORMIN 
6834, TEUTOFORMIN, TEUTOFORMIN 
6835, TEUTOFORMIN, TEUTOFORMIN 
6836, TEUTOMICIN, TEUTOMICIN 
6837, TRIAXON, TRIAXON 
6838, TRIAXON, TRIAXON 
6839, TRIAXON, TRIAXON 
6840, TRIAXON, TRIAXON 
6841, TRIAXON, TRIAXON 
6842, TYLIDOL, TYLIDOL 
6843, TYLIDOL, TYLIDOL 
6844, TYLIDOL, TYLIDOL 
6845, TYLIDOL, TYLIDOL 
6846, TYLIDOL, TYLIDOL 
6847, ZOLTREN, ZOLTREN 
6848, CARDICORON, CARDICORON 
6849, CARDICORON, CARDICORON 
6850, MALEATO DEXCLORFENIRAMINA BETAMETASONA, MAL DEXCLO BETA 
6852, PAROX, PAROX 
6853, PYLORITRAT, PYLORITRAT 
6854, SULFAMETOXAZOL TRIMETOPRIMA, SULFAMET TRIMET 
6855, EPILEPTIL, EPILEPTIL 
6856, EPILEPTIL, EPILEPTIL 
6858, FUNGONAX, FUNGONAX 
6859, FUNGONAX, FUNGONAX 
6861, TENOFTAL, TENOFTAL 
6862, TEUTOVIT E, TEUTOVIT E 
6863, CIPRANE, CIPRANE 
6864, NOGRIPE, NOGRIPE 
6865, NOGRIPE, NOGRIPE 
6866, TRAMALIV, TRAMALIV 
6867, TRAMALIV, TRAMALIV 
6868, TRAMALIV, TRAMALIV 
6869, CANDITRAT, CANDITRAT 
6870, CANDITRAT, CANDITRAT 
6871, AMOXICILINA, AMOXICILINA 
6872, AMOXICILINA, AMOXICILINA 
6874, AMOXICILINA, AMOXICILINA 
6875, AMOXICILINA, AMOXICILINA 
6877, CAPTOPRIL, CAPTOPRIL 
6878, CAPTOPRIL, CAPTOPRIL 
6879, CAPTOPRIL, CAPTOPRIL 
6880, VENAFLON, VENAFLON 
6881, BENZOILMETRONIDAZOL, BENZOILMETRONID 
6882, CLOCEF, CLOCEF 
6883, CLOCEF, CLOCEF 
6884, CORDIL, CORDIL 
6885, CORDIL, CORDIL 
6886, GINEANE, GINEANE 
6887, NORTRIP, NORTRIP 
6888, NORTRIP, NORTRIP 
6889, NORTRIP, NORTRIP 
6890, OXIFRIN, OXIFRIN 
6891, DIGOXINA, DIGOXINA 
6892, DIGOXINA, DIGOXINA 
6893, BROMETO IPRATROPIO, BROMETO IPRATRO 
6895, CARBAMAZEPINA, CARBAMAZEPINA 
6896, CARBAMAZEPINA, CARBAMAZEPINA 
6897, CARBAMAZEPINA, CARBAMAZEPINA 
6898, CARBAMAZEPINA, CARBAMAZEPINA 
6900, CLORIDRATO CLINDAMICINA, CLO CLINDAMICIN 
6901, CLORIDRATO NAFAZOLINA, CLOR NAFAZOLINA 
6902, CLORIDRATO OXIMETAZOLINA, CLOR OXIMETAZOL 
6903, CLORIDRATO OXIMETAZOLINA, CLOR OXIMETAZOL 
6904, CLORIDRATO OXIMETAZOLINA, CLOR OXIMETAZOL 
6905, CLORIDRATO VANCOMICINA, CLO VANCOMICINA 
6906, CLORIDRATO VANCOMICINA, CLO VANCOMICINA 
6907, CLOTRIMAZOL, CLOTRIMAZOL 
6908, CLOTRIMAZOL, CLOTRIMAZOL 
6909, FENITOINA, FENITOINA 
6910, FENITOINA, FENITOINA 
6911, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
6912, PROPIONATO CLOBETASOL, PROP CLOBETASOL 
6913, SECNIDAZOL, SECNIDAZOL 
6914, SECNIDAZOL, SECNIDAZOL 
6915, VALPROATO SODIO, VALPROATO SODIO 
6916, VALPROATO SODIO, VALPROATO SODIO 
6917, FOSFATO DISSODICO DEXAMETASONA, FOS DIS DEXAMET 
6918, ANDROCORTIL, ANDROCORTIL 
6919, ANDROCORTIL, ANDROCORTIL 
6920, ANDROCORTIL, ANDROCORTIL 
6921, CIMETIDINA, CIMETIDINA 
6922, CIMETIDINA, CIMETIDINA 
6923, DIMETICONA METILBROMETO HOMATROPINA, DIMET MET HOMAT 
6924, NORFLOXACINO, NORFLOXACINO 
6926, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
6927, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
6928, FUMARATO CETOTIFENO, FUMARATO CETOTI 
6929, FENOBARBITAL, FENOBARBITAL 
6930, FENOBARBITAL, FENOBARBITAL 
6931, MALEATO TIMOLOL, MALEATO TIMOLOL 
6932, MALEATO TIMOLOL, MALEATO TIMOLOL 
6934, BROMAZEPAM, BROMAZEPAM 
6935, BROMAZEPAM, BROMAZEPAM 
6936, BROMAZEPAM, BROMAZEPAM 
6937, BROMAZEPAM, BROMAZEPAM 
6938, BROMAZEPAM, BROMAZEPAM 
6939, AZITROMICINA, AZITROMICINA 
6940, AZITROMICINA, AZITROMICINA 
6941, AZITROMICINA, AZITROMICINA 
6942, DIAZEPAM, DIAZEPAM 
6943, FENITOINA SODICA, FENITOINA SODIC 
6944, LOSARTANA POTASSICA, LOSARTAN POTAS 
6945, LOSARTANA POTASSICA, LOSARTAN POTAS 
6946, LOSARTANA POTASSICA, LOSARTAN POTAS 
6947, CLORIDRATO METFORMINA, CLOR METFORMINA 
6948, CLORIDRATO METFORMINA, CLOR METFORMINA 
6949, CLORIDRATO METFORMINA, CLOR METFORMINA 
6950, CLORIDRATO METFORMINA, CLOR METFORMINA 
6951, CLORIDRATO METFORMINA, CLOR METFORMINA 
6952, CLORIDRATO DOPAMINA, CLOR DOPAMINA 
6953, LORAZEPAM, LORAZEPAM 
6954, LORAZEPAM, LORAZEPAM 
6955, ACETATO DEXAMETASONA, AC DEXAMETASONA 
6956, ACETATO DEXAMETASONA, AC DEXAMETASONA 
6957, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
6958, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
6959, VARFARINA SODICA, VARFARINA SODIC 
6960, VARFARINA SODICA, VARFARINA SODIC 
6961, CLORIDRATO AMITRIPTILINA, CLOR AMITRIPTIL 
6962, CLORIDRATO AMITRIPTILINA, CLOR AMITRIPTIL 
6963, NIMESULIDA, NIMESULIDA 
6964, SIMETICONA, SIMETICONA 
6965, SIMETICONA, SIMETICONA 
6966, DICLORIDRATO CETIRIZINA, DICLOR CETIRIZI 
6967, SOROLIV ADULTO, SOROLIV ADULTO 
6968, CETIRTEC, CETIRTEC 
6969, BROMIDRATO FENOTEROL, BROM FENOTEROL 
6970, BROMIDRATO FENOTEROL, BROM FENOTEROL 
6971, VALERATO BETAMETASONA SULFATO GENTAMICINA TOLNAFTATO CLIOQUINOL, V BE SU G TO CL 
6972, VALERATO BETAMETASONA SULFATO GENTAMICINA TOLNAFTATO CLIOQUINOL, V BE SU G TO CL 
6974, ACETATO HIDROCORTISONA, ACET HIDROCORTI 
6975, CLORIDRATO DORZOLAMIDA MALEATO TIMOLOL, CLO DOR MAL TIM 
6976, CLORIDRATO LIDOCAINA, CLOR LIDOCAINA 
6977, LOTANOL, LOTANOL 
6978, LOTANOL, LOTANOL 
6979, MATERSUPRE, MATERSUPRE 
6980, MELOXICAM, MELOXICAM 
6981, NOLIPO, NOLIPO 
6983, CLORIDRATO TICLOPIDINA, CLO TICLOPIDINA 
6984, CLORIDRATO TICLOPIDINA, CLO TICLOPIDINA 
6985, PLAVASC, PLAVASC 
6986, PLAVASC, PLAVASC 
6987, CEFADROXILA, CEFADROXILA 
6988, IBUPROFENO, IBUPROFENO 
6989, IBUPROFENO, IBUPROFENO 
6990, IBUPROFENO, IBUPROFENO 
6991, LANSOPRAZOL CLARITROMICINA AMOXICILINA, LANS CLAR AMOX 
6992, LANSOPRAZOL CLARITROMICINA AMOXICILINA, LANS CLAR AMOX 
6993, MESILATO DOXAZOSINA, MESI DOXAZOSINA 
6994, ATELIDONA, ATELIDONA 
6995, ATELIDONA, ATELIDONA 
6996, ATELIDONA, ATELIDONA 
6998, PROSTAFLUX, PROSTAFLUX 
6999, FINASTERIDA, FINASTERIDA 
7000, CEFANAXIL, CEFANAXIL 
7001, LORATADINA, LORATADINA 
7002, ALPRAZOLAM, ALPRAZOLAM 
7003, ALPRAZOLAM, ALPRAZOLAM 
7004, ALPRAZOLAM, ALPRAZOLAM 
7005, TEUFRON, TEUFRON 
7006, TEUFRON, TEUFRON 
7007, TEUFRON, TEUFRON 
7008, LAMOTRIGINA, LAMOTRIGINA 
7010, CETOPROFENO, CETOPROFENO 
7011, LAMOCTRIL, LAMOCTRIL 
7012, CLONAZEPAM, CLONAZEPAM 
7013, CETOFENID, CETOFENID 
7014, CETOFENID, CETOFENID 
7015, HIPODERTRAT, HIPODERTRAT 
7016, CLORIDRATO TERBINAFINA, CLO TERBINAFINA 
7017, NISTATINA OXIDO ZINCO, NIST OXID ZINCO 
7018, CITRATO SILDENAFILA, CIT SILDENAFILA 
7019, CITRATO SILDENAFILA, CIT SILDENAFILA 
7020, CITRATO SILDENAFILA, CIT SILDENAFILA 
7021, CITRATO SILDENAFILA, CIT SILDENAFILA 
7022, ATORVASTATINA CALCICA, ATORVASTATINA 
7023, ATORVASTATINA CALCICA, ATORVASTATINA 
7024, ATORVASTATINA CALCICA, ATORVASTATINA 
7025, ATORVASTATINA CALCICA, ATORVASTATINA 
7026, TOPIRAMATO, TOPIRAMATO 
7027, TOPIRAMATO, TOPIRAMATO 
7028, TOPIRAMATO, TOPIRAMATO 
7029, LIPTHAL, LIPTHAL 
7030, LIPTHAL, LIPTHAL 
7031, LIPTHAL, LIPTHAL 
7032, VIASIL, VIASIL 
7033, VIASIL, VIASIL 
7034, VIASIL, VIASIL 
7035, VIASIL, VIASIL 
7036, DILABRONCO, DILABRONCO 
7037, DILABRONCO, DILABRONCO 
7046, SOLUCAO RINGER LACTATO, SOL RINGER LACTATO 
7048, AMIOBAL, AMIOBAL 
7049, AMIOBAL, AMIOBAL 
7050, ANLODIBAL, ANLODIBAL 
7051, ANLODIBAL, ANLODIBAL 
7052, ATENOBAL, ATENOBAL 
7053, ATENOBAL, ATENOBAL 
7054, ATENOBAL, ATENOBAL 
7055, BALCOR, BALCOR 
7056, BALCOR, BALCOR E V 
7057, BALCOR, BALCOR E V 
7058, BALCOR RETARD, BALCOR 
7059, BALCOR RETARD, BALCOR 
7060, BALCOR RETARD, BALCOR 
7061, BALCOR RETARD, BALCOR 
7062, CAPILAREMA, CAPILAREMA 
7063, CAPILAREMA, CAPILAREMA 
7064, DIVELOL, DIVELOL 
7065, DIVELOL, DIVELOL 
7066, DIVELOL, DIVELOL 
7067, DIVELOL, DIVELOL 
7068, DIVELOL, DIVELOL 
7069, DIVELOL, DIVELOL 
7070, DIVELOL, DIVELOL 
7071, DIVELOL, DIVELOL 
7072, ENALABAL, ENALABAL 
7073, ENALABAL, ENALABAL 
7074, ENALABAL, ENALABAL 
7075, GLIMEPIBAL, GLIMEPIBAL 
7076, GLIMEPIBAL, GLIMEPIBAL 
7077, GLIMEPIBAL, GLIMEPIBAL 
7079, MONOCORDIL, MONOCORDIL 
7080, MONOCORDIL, MONOCORDIL 
7081, MONOCORDIL, MONOCORDIL 
7082, MONOCORDIL, MONOCORDIL 
7083, MONOCORDIL, MONOCORDIL 
7084, MONOCORDIL, MONOCORDIL 
7085, ORNITARGIN, ORNITARGIN 
7086, ORNITARGIN, ORNITARGIN INJETAV 
7087, ORNITARGIN, ORNITARGIN INJETAV 
7088, ORNITARGIN, ORNITARGIN 
7089, PIDOMAG, PIDOMAG 
7090, SINVASCOR, SINVASCOR 
7091, SINVASCOR, SINVASCOR 
7092, SINVASCOR, SINVASCOR 
7093, SINVASCOR, SINVASCOR 
7094, SINVASCOR, SINVASCOR 
7095, TAURARGIN, TAURARGIN 
7096, TICLOBAL, TICLOBAL 
7097, ZIPROL, ZIPROL 
7098, ZIPROL, ZIPROL 
7099, ZIPROL, ZIPROL 
7100, ZIPROL, ZIPROL 
7101, CAPOBAL, CAPOBAL 
7102, CAPOBAL, CAPOBAL 
7103, DIGOBAL, DIGOBAL 
7104, DIGOBAL, DIGOBAL 
7105, NIMESUBAL, NIMESUBAL 
7106, NIMOBAL, NIMOBAL 
7107, METADOXIL, METADOXIL 
7108, DIVELOL, DIVELOL 
7109, ACARSAN, ACARSAN 
7110, ALENIA, ALENIA 
7111, ALENIA, ALENIA 
7112, ALENIA, ALENIA 
7113, ALENIA, ALENIA 
7114, ALENIA, ALENIA 
7115, ALENIA, ALENIA 
7116, ALENIA, ALENIA 
7117, ANGIPRESS, ANGIPRESS 
7118, ANGIPRESS, ANGIPRESS 
7119, ANGIPRESS, ANGIPRESS 
7120, ANGIPRESS CD, ANGIPRESS CD 
7121, ANGIPRESS CD, ANGIPRESS CD 
7122, ANGIPRESS CD, ANGIPRESS CD 
7123, ANSENTRON, ANSENTRON 
7124, ANSENTRON, ANSENTRON 
7125, ATENOLOL, ATENOLOL 
7126, ATENOLOL, ATENOLOL 
7127, ATENOLOL, ATENOLOL 
7128, BESILATO ANLODIPINO, BES ANLODIPINO 
7129, BESILATO ANLODIPINO, BES ANLODIPINO 
7130, BESILATO ANLODIPINO, BES ANLODIPINO 
7131, BESILATO ANLODIPINO, BES ANLODIPINO 
7132, BESILATO ANLODIPINO, BES ANLODIPINO 
7133, BESILATO ANLODIPINO, BES ANLODIPINO 
7134, BETALOR, BETALOR 
7135, BETALOR, BETALOR 
7137, BETALOR, BETALOR 
7138, BIOMETROX, BIOMETROX 
7139, BONAR, BONAR 
7140, BUSONID, BUSONID ORAL 
7142, BUSONID, BUSONID ORAL 
7145, BUSONID, BUSONID ORAL 
7146, BUSONID, BUSONID ORAL 
7147, BUSONID, BUSONID ORAL 
7148, BUSONID, BUSONID ORAL 
7149, BUSONID, BUSONID NASAL 
7150, BUSONID, BUSONID NASAL 
7151, BUSONID, BUSONID NASAL 
7153, CAPTOPRIL, CAPTOPRIL 
7154, CAPTOPRIL, CAPTOPRIL 
7155, CARBAMAZEPINA, CARBAMAZEPINA 
7156, CARBIDOPA LEVODOPA, CARBIDOPA LEVOD 
7158, CLORIDRATO AMIODARONA, CLOR AMIODARONA 
7159, CLORIDRATO AMIODARONA, CLOR AMIODARONA 
7160, CLORIDRATO DORZOLAMIDA, CLO DORZOLAMIDA 
7161, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
7162, CLORIDRATO METFORMINA, CLOR METFORMINA 
7163, CLORIDRATO METFORMINA, CLOR METFORMINA 
7164, CLORIDRATO METFORMINA, CLOR METFORMINA 
7165, CLORIDRATO METFORMINA, CLOR METFORMINA 
7166, CLORIDRATO METFORMINA, CLOR METFORMINA 
7167, CLORIDRATO SERTRALINA, CLOR SERTRALINA 
7168, CLORIDRATO SERTRALINA, CLOR SERTRALINA 
7169, CLORIDRATO SERTRALINA, CLOR SERTRALINA 
7170, CLORIDRATO SOTALOL, CLOR SOTALOL 
7171, CLORIDRATO SOTALOL, CLOR SOTALOL 
7172, CLORIDRATO TICLOPIDINA, CLO TICLOPIDINA 
7173, CORDAREX, CORDAREX 
7174, CORDAREX, CORDAREX 
7175, CORDAREX, CORDAREX 
7177, CORDAREX, CORDAREX 
7178, CORUS, CORUS 
7179, CORUS, CORUS 
7180, CORUS H, CORUS H 
7181, DEPRILAN, DEPRILAN 
7182, DICLOFENACO DIETILAMONIO, DICLOFEN DIETIL 
7184, DICLOFENACO RESINATO, DICLOF RESINATO 
7185, DICLOFENACO SODICO, DICLOFENACO SOD 
7186, DISGREN, DISGREN 
7187, EUPRESSIN, EUPRESSIN 
7188, EUPRESSIN, EUPRESSIN 
7189, EUPRESSIN, EUPRESSIN 
7190, EUPRESSIN, EUPRESSIN 
7191, EUPRESSIN H, EUPRESSIN H 
7192, EUPRESSIN H, EUPRESSIN H 
7193, BIOEZULEN, BIOEZULEN 
7194, BIOEZULEN, BIOEZULEN 
7195, FILGRASTIM, FILGRASTIMA 
7196, FLUTICAPS, FLUTICAPS 
7197, FLUTICAPS, FLUTICAPS 
7198, FLUTICAPS, FLUTICAPS 
7199, FLUTICAPS, FLUTICAPS 
7200, FORMOCAPS, FORMOCAPS 
7201, FORMOCAPS, FORMOCAPS 
7202, FORMOCAPS, FORMOCAPS 
7203, FORMOCAPS, FORMOCAPS 
7204, FUROSEMIDA, FUROSEMIDA 
7205, GABAPENTINA, GABAPENTINA 
7206, GENFIBROZILA, GENFIBROZILA 
7207, GLIBENCLAMIDA, GLIBENCLAMIDA 
7208, HEMAX, HEMAX 
7209, HEMAX, HEMAX 
7213, IONIL, IONIL 
7214, IONIL T, IONIL T 
7215, LISINOPRIL, LISINOPRIL 
7216, LORATADINA, LORATADINA 
7217, LORATADINA, LORATADINA 
7218, LOSARTANA POTASSICA, LOSARTAN POTAS 
7219, LOSARTANA POTASSICA, LOSARTAN POTAS 
7220, LOSARTANA POTASSICA, LOSARTAN POTAS 
7221, LOTAR, LOTAR 
7222, LOTAR, LOTAR 
7223, LOTAR, LOTAR 
7224, MALEATO ENALAPRIL, MALEA ENALAPRIL 
7225, MALEATO ENALAPRIL, MALEA ENALAPRIL 
7226, MALEATO ENALAPRIL, MALEA ENALAPRIL 
7229, MALEATO TIMOLOL, MALEATO TIMOLOL 
7230, MALEATO TIMOLOL, MALEATO TIMOLOL 
7231, METILDOPA, METILDOPA 
7232, METILDOPA, METILDOPA 
7233, MICETAL, MICETAL 
7234, MICETAL, MICETAL 
7235, MICETAL, MICETAL 
7236, MIODARON, MIODARON 
7237, NIFELAT, NIFELAT 
7238, NIFELAT, NIFELAT 
7239, NITRENCORD, NITRENCORD 
7240, NITRENCORD, NITRENCORD 
7241, NITRENDIPINO, NITRENDIPINO 
7242, NITRENDIPINO, NITRENDIPINO 
7243, NOOTRON, NOOTRON 
7244, NOOTRON, NOOTRON 
7245, NORFLOXACINO, NORFLOXACINO 
7246, NORFLOXACINO, NORFLOXACINO 
7247, OMEPRAZOL, OMEPRAZOL 
7248, OMEPRAZOL, OMEPRAZOL 
7249, OMEPRAZOL, OMEPRAZOL 
7250, OMEPRAZOL, OMEPRAZOL 
7251, OXCORD, OXCORD 
7252, OXCORD, OXCORD 
7253, OXCORD, OXCORD 
7254, OXCORD, OXCORD 
7255, OXCORD RETARD, OXCORD RETARD 
7256, OXCORD RETARD, OXCORD RETARD 
7258, OXIGEN, OXIGEN 
7259, OXIGEN, OXIGEN 
7260, OXIGEN, OXIGEN 
7261, PREVAX, PREVAX 
7263, PROSTAVASIN, PROSTAVASIN 
7264, ALPRAZOLAM, ALPRAZOLAM 
7265, ALPRAZOLAM, ALPRAZOLAM 
7266, ALPRAZOLAM, ALPRAZOLAM 
7267, CLORIDRATO TERBINAFINA, CLO TERBINAFINA 
7268, CLORIDRATO TERBINAFINA, CLO TERBINAFINA 
7269, ROSUVASTATINA CALCICA, ROSUVASTATI CAL 
7270, ROSUVASTATINA CALCICA, ROSUVASTATI CAL 
7271, CLORIDRATO RANITIDINA, CLOR RANITIDINA 
7272, CLORIDRATO RANITIDINA, CLOR RANITIDINA 
7273, ANGIPRESS CD, ANGIPRESS CD 
7274, ANGIPRESS CD, ANGIPRESS CD 
7275, ANGIPRESS CD, ANGIPRESS CD 
7276, ANGIPRESS, ANGIPRESS 
7278, ANGIPRESS, ANGIPRESS 
7279, PANTOPRAZOL, PANTOPRAZOL 
7280, PANTOPRAZOL, PANTOPRAZOL 
7281, PANTOPRAZOL, PANTOPRAZOL 
7282, PANTOPRAZOL, PANTOPRAZOL 
7283, RISEDRONATO SODICO, RISEDRONATO SOD 
7284, MONTELUCASTE SODIO, MONTELUCASTE SO 
7285, MONTELUCASTE SODIO, MONTELUCASTE SO 
7286, IBANDRONATO SODIO, IBANDRONA SODIO 
7288, DICLORIDRATO BETAISTINA, DICL BETAISTINA 
7289, DICLORIDRATO BETAISTINA, DICL BETAISTINA 
7290, CORUS H, CORUS H 
7291, CORUS, CORUS 
7292, CORUS, CORUS H 
7293, DICLORIDRATO PRAMIPEXOL, DICL PRAMIPEXOL 
7294, DICLORIDRATO PRAMIPEXOL, DICL PRAMIPEXOL 
7295, DICLORIDRATO PRAMIPEXOL, DICL PRAMIPEXOL 
7296, HEMITARTARATO RIVASTIGMINA, HE RIVASTIGMINA 
7298, HEMITARTARATO RIVASTIGMINA, HE RIVASTIGMINA 
7299, HEMITARTARATO RIVASTIGMINA, HE RIVASTIGMINA 
7300, VALSARTANA, VALSARTANA 
7301, VALSARTANA, VALSARTANA 
7302, VALSARTANA, VALSARTANA 
7303, SIMETICONA, SIMETICONA 
7304, VALERATO BETAMETASONA SULFATO GENTAMICINA TOLNAFTATO CLIOQUINOL, V BE SU G TO CL 
7305, OXALATO ESCITALOPRAM, OX ESCITALOPRAM 
7306, OLANZAPINA, OLANZAPINA 
7307, OLANZAPINA, OLANZAPINA 
7308, OLANZAPINA, OLANZAPINA 
7309, RUPAFIN, RUPAFIN 
7310, SINERGEN, SINERGEN 
7311, SINERGEN, SINERGEN 
7312, SINERGEN, SINERGEN 
7313, TARTARATO METOPROLOL, TAR METOPROLOL 
7314, CLORIDRATO TRAMADOL PARACETAMOL, CLO TRAMA PARAC 
7315, CLORIDRATO TRAMADOL PARACETAMOL, CLO TRAMA PARAC 
7316, CORUS, CORUS 
7317, CORUS H, CORUS H 
7318, TOLREST, TOLREST 
7319, TOLREST, TOLREST 
7320, TOLREST, TOLREST 
7321, TOLREST, TOLREST 
7322, TOLREST, TOLREST 
7323, TOLREST, TOLREST 
7324, TOLREST, TOLREST 
7325, TOLREST, TOLREST 
7326, TOLREST, TOLREST 
7327, VASOGARD, VASOGARD 
7328, VASOGARD, VASOGARD 
7329, VASOGARD, VASOGARD 
7330, VASOGARD, VASOGARD 
7331, ZARGUS, ZARGUS 
7332, ZARGUS, ZARGUS 
7333, ZARGUS, ZARGUS 
7334, ZARGUS, ZARGUS 
7335, ZARGUS, ZARGUS 
7336, ZARGUS, ZARGUS 
7337, TOBRAMICINA, TOBRAMICINA 
7338, RAMIPRIL, RAMIPRIL 
7339, RAMIPRIL, RAMIPRIL 
7340, RAMIPRIL, RAMIPRIL 
7341, RAMIPRIL, RAMIPRIL 
7342, NAPROXENO, NAPROXENO 
7343, NAPROXENO, NAPROXENO 
7344, GLIMEPIRIDA, GLIMEPIRIDA 
7345, GLIMEPIRIDA, GLIMEPIRIDA 
7346, GLIMEPIRIDA, GLIMEPIRIDA 
7348, DICLORIDRATO CETIRIZINA, DICLOR CETIRIZI 
7349, DERMOMAX, DERMOMAX 
7350, DERMOMAX, DERMOMAX 
7351, DERMOMAX, DERMOMAX 
7352, CARVEDILOL, CARVEDILOL 
7353, CARVEDILOL, CARVEDILOL 
7354, CARVEDILOL, CARVEDILOL 
7355, CARVEDILOL, CARVEDILOL 
7356, CARVEDILOL, CARVEDILOL 
7357, CARVEDILOL, CARVEDILOL 
7358, CARVEDILOL, CARVEDILOL 
7359, CARVEDILOL, CARVEDILOL 
7360, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
7361, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
7362, MELOXICAM, MELOXICAM 
7363, MELOXICAM, MELOXICAM 
7364, DIPIRONA SODICA, DIPIRONA SODICA 
7365, DIPIRONA SODICA, DIPIRONA SODICA 
7366, DIPIRONA SODICA, DIPIRONA SODICA 
7367, ACEBROFILINA, ACEBROFILINA 
7368, ACEBROFILINA, ACEBROFILINA 
7369, BROMAZEPAM, BROMAZEPAM 
7370, BROMAZEPAM, BROMAZEPAM 
7371, BROMAZEPAM, BROMAZEPAM 
7372, BROMAZEPAM, BROMAZEPAM 
7373, FINASTERIDA, FINASTERIDA 
7374, FINASTERIDA, FINASTERIDA 
7375, CLORIDRATO PAROXETINA, CLOR PAROXETINA 
7376, CLORIDRATO PAROXETINA, CLOR PAROXETINA 
7378, MONONITRATO ISOSSORBIDA, MON ISOSSORBIDA 
7379, MONONITRATO ISOSSORBIDA, MON ISOSSORBIDA 
7380, MONONITRATO ISOSSORBIDA, MON ISOSSORBIDA 
7381, MONONITRATO ISOSSORBIDA, MON ISOSSORBIDA 
7382, PARACETAMOL, PARACETAMOL 
7383, PARACETAMOL, PARACETAMOL 
7384, PARACETAMOL, PARACETAMOL 
7385, CARBOCISTEINA, CARBOCISTEINA 
7388, ACIDO MEFENAMICO, ACID MEFENAMICO 
7389, ADAPALENO, ADAPALENO 
7390, DALAP, DALAP 
7391, TOBRAMICINA DEXAMETASONA, TOBRAMI DEXAMET 
7393, BROMOPRIDA, BROMOPRIDA 
7394, BROMOPRIDA, BROMOPRIDA 
7395, CETOCONAZOL, CETOCONAZOL CPR 
7397, CETOCONAZOL, CETOCONAZOL CPR 
7398, CLORIDRATO CIPROFLOXACINO, CLOR CIPROFLOXA 
7399, CLORIDRATO CIPROFLOXACINO, CLOR CIPROFLOXA 
7400, DEPAXAN, DEPAXAN 
7401, DEPAXAN, DEPAXAN 
7402, CEFADROXILA, CEFADROXILA 
7404, SINVASTATINA, SINVASTATINA 
7405, SINVASTATINA, SINVASTATINA 
7406, SINVASTATINA, SINVASTATINA 
7407, SINVASTATINA, SINVASTATINA 
7408, SINVASTATINA, SINVASTATINA 
7409, CITALOPRAM, CITALOPRAM 
7410, CITALOPRAM, CITALOPRAM 
7411, FUMARATO CETOTIFENO, FUMARATO CETOTI 
7412, MAXAPRAN, MAXAPRAN 
7413, MAXAPRAN, MAXAPRAN 
7416, FUROATO MOMETASONA, FUROAT MOMETASO 
7417, FUROATO MOMETASONA, FUROAT MOMETASO 
7418, CLORIDRATO VENLAFAXINA, CLO VENLAFAXINA 
7419, CLORIDRATO VENLAFAXINA, CLO VENLAFAXINA 
7420, CLORIDRATO VENLAFAXINA, CLO VENLAFAXINA 
7421, MEBENDAZOL, MEBENDAZOL 
7422, IBUPROFENO, IBUPROFENO 
7423, IBUPROFENO, IBUPROFENO 
7424, NIMESULIDA, NIMESULIDA 
7425, NIMESULIDA, NIMESULIDA 
7426, SIMETICONA, SIMETICONA 
7427, SIMETICONA, SIMETICONA 
7428, TARTARATO BRIMONIDINA, TAR BRIMONIDINA 
7429, OXALATO ESCITALOPRAM, OX ESCITALOPRAM 
7430, OXALATO ESCITALOPRAM, OX ESCITALOPRAM 
7431, CLORIDRATO CICLOBENZAPRINA, CLOR CICLOBENZA 
7432, CLORIDRATO CICLOBENZAPRINA, CLOR CICLOBENZA 
7433, CLORIDRATO CICLOBENZAPRINA, CLOR CICLOBENZA 
7434, CLORIDRATO CICLOBENZAPRINA, CLOR CICLOBENZA 
7435, TOPIRAMATO, TOPIRAMATO 
7436, TOPIRAMATO, TOPIRAMATO 
