520733801133414, DILABRONCO, DILABRONCO, NOT FOUND, 10 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED, NO_ACR
500512903117413, DIOSMIN SDU, DIOSMIN SDU, NOT FOUND, 900 MG + 100 MG GRAN CT 30 SACH X 5 G (SABOR ABACAXI), NO_ACR
500512904113411, DIOSMIN SDU, DIOSMIN SDU, NOT FOUND, 900 MG + 100 MG GRAN CT 30 SACH X 5 G (SABOR LARANJA/LIMAO), NO_ACR
500512905111412, DIOSMIN SDU, DIOSMIN SDU, NOT FOUND, 900 MG + 100 MG GRAN CT 60 SACH X 5 G (SABOR ABACAXI), NO_ACR
500512906116418, DIOSMIN SDU, DIOSMIN SDU, NOT FOUND, 900 MG + 100 MG GRAN CT 60 SACH X 5 G (SABOR LARANJA/LIMAO), NO_ACR
500512040041303, DIOSMIN SDU, DIOSMIN SDU, NOT FOUND, 900 MG + 100 MG GRAN CT 7 SACH X 5 G (SABOR ABACAXI), NO_ACR
500512040041403, DIOSMIN SDU, DIOSMIN SDU, NOT FOUND, 900 MG + 100 MG GRAN CT 7 SACH X 5 G (SABOR LARANJA/LIMAO) , NO_ACR
537114080011506, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 250, NO_ACR
537114080011606, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 250 (EMB FRAC) , NO_ACR
537114080011706, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 2500, NO_ACR
537114080011806, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 2500 (EMB FRAC) , NO_ACR
504612120014816, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 1G COM CT BL AL PLAS INC X 10 , NO_ACR
519003503111119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 1G COM CT BL AL PLAS INC X 10, NO_ACR
504612120014916, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 1G COM DISP BL AL PLAS INC X 100, NO_ACR
519003504118117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 1G COM DISP BL AL PLAS INC X 100, NO_ACR
528513110124306, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 10, NO_ACR
528513110124606, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 100 (EMB MULT) , NO_ACR
528513110124806, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 120 (EMB FRAC) , NO_ACR
528513110124406, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 20, NO_ACR
528513110124906, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 240 (EMB FRAC), NO_ACR
528513110125106, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 300 (EMB HOSP) , NO_ACR
528513110125006, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 360 (EMB FRAC) , NO_ACR
528513110124206, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 4, NO_ACR
528513110125206, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 500 (EMB HOSP) , NO_ACR
528513110124506, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 80 (EMB MULT) , NO_ACR
528513110125306, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 800 (EMB HOSP) , NO_ACR
528513110124706, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 1000 MG COM CT BL AL PLAS TRANS X 90 (EMB FRAC), NO_ACR
531616601133112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
502814701130113, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
510406001137414, DIPRIN, DIPRIN, NOT FOUND, 50 MG/ ML SOL OR CT FR VD AMB X 100 ML, NO_ACR
510409201137110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
538802101134110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED , NO_ACR
526125001131119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
525005401132124, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED X 1, NO_ACR
521121401132120, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
507710705130116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
528502507138121, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + CP MED, NO_ACR
528502508134128, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 50 MG/ML SOL OR CX 50 FR VD AMB X 100 ML + CP MED (EMB HOSP), NO_ACR
503402604136427, DIPIGINA, DIPIGINA, NOT FOUND, FRS. C/60 ML. SOL. ORAL., NO_ACR
537100312110118, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 10 (EMB FRAC), NO_ACR
510406002117417, DIPRIN, DIPRIN, NOT FOUND, 500 MG COM CT 25 BL AL PLAS INC X 4, NO_ACR
510409204111112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 100 (EMB MULT), NO_ACR
537100310118111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 100 (EMB FRAC), NO_ACR
504612120015016, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 100, NO_ACR
532300501110420, DIPIDOR, DIPIDOR, NOT FOUND, 500 MG COM CT 25 ENV AL PLAS X 4, NO_ACR
506303101114421, DIFEBRIL, DIFEBRIL, NOT FOUND, 500 MG COM CT STR X 100, NO_ACR
506303105111419, DIFEBRIL, DIFEBRIL, NOT FOUND, 500 MG COM CT BL AL PLAS TRANS X 100, NO_ACR
525101303111411, DIPIMED, DIPIMED, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 100, NO_ACR
519019001110120, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, CP 500MG DISPLAY (C/25 BL C/4), NO_ACR
510802602117127, DIPIRONA, DIPIRONA, DIPIRONA, SODICA - 500MG CX C/ 100 CPR, NO_ACR
525005403119125, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT 25 BL AL PLAS INC X 4, NO_ACR
516702901111429, DORONA, DORONA, NOT FOUND, 500 MG COM CT 25 BL AL PLAS INC X 4, NO_ACR
528502501113125, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS TRANS X 100 (EMB MULT), NO_ACR
525101304118418, DIPIMED, DIPIMED, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 200, NO_ACR
533503003113412, DORALEX, DORALEX, NOT FOUND, 500 MG COM CT ENV AL X 200, NO_ACR
533513120025003, DORALEX, DORALEX, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 200 , NO_ACR
514600301119417, DIPIROTERM, DIPIROTERM, NOT FOUND, 500 MG COM CT 50 BL AL PLAS INC X 4, NO_ACR
528502506115118, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 200 - (EMB MULTI), NO_ACR
502814702110116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB MULT), NO_ACR
538100103110110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP), NO_ACR
538802102114113, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP), NO_ACR
526125004112115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP)  , NO_ACR
525005402112127, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT 24 BL AL PLAS INC X 10, NO_ACR
507710701119126, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500MG 24 BL X 10 COMP, NO_ACR
525307101115114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 240 (EMB HOSP), NO_ACR
537100311114111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 250 (EMB FRAC), NO_ACR
538100101118114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 30, NO_ACR
525005404115123, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT 3 BL AL PLAS INC X 10, NO_ACR
504611902111128, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM BL AL PLAS INC X 4, NO_ACR
528502509114112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 480 (EMB FRAC), NO_ACR
510406007119418, DIPRIN, DIPRIN, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 500(EMB HOSP) , NO_ACR
537100313117116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM DISP BL AL PLAS INC X 500 (EMB FRAC), NO_ACR
538100102114112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 500 (EMB HOSP), NO_ACR
528502502111126, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG COM CT BL AL PLAS TRANS X 500 (EMB MULT), NO_ACR
502814703133111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML, NO_ACR
510406003131413, DIPRIN, DIPRIN, NOT FOUND, 500 MG/ ML SOL ORAL CT FR PLAS OPC GOT X 10 ML, NO_ACR
510409203131111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
537100301135114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
537100304134119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 48 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
537100307133113, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 96 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
538802103137117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
504612120014716, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
532300503131417, DIPIDOR, DIPIDOR, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
532300601131128, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR GOT PLAS OPC X 10 ML, NO_ACR
532312100005406, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 100 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
508302901131110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAST OPC GOT X 10 ML , NO_ACR
508302903132114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML , NO_ACR
508302905135110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 100 FR PLAST OPC GOT X 10 ML (EMB HOSP), NO_ACR
508302907138117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 100 FR VD AMB GOT X 10 ML (EMB HOSP), NO_ACR
508302909130113, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 200 FR PLAST OPC GOT X 10 ML (EMB HOSP), NO_ACR
508302911135119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 200 FR VD AMB GOT X 10 ML (EMB HOSP), NO_ACR
508302913138115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 50 FR PLAST OPC GOT X 10 ML (EMB HOSP), NO_ACR
508302915130111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 50 FR VD AMB GOT X 10 ML (EMB HOSP), NO_ACR
520713010087006, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML , NO_ACR
506303102137425, DIFEBRIL, DIFEBRIL, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
525101305130411, DIPIMED, DIPIMED, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS AMB X 10 ML, NO_ACR
503402602133420, DIPIGINA, DIPIGINA, NOT FOUND, FRS. C/10 ML GOTAS, NO_ACR
511607102133119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
511607103131111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ ML SOL OR CX 200 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
511607104136115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ ML SOL OR CX 50 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
519003501135126, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, GTS 500MG/ML (FRPL C/10ML), NO_ACR
510802601137426, DIPIRONA, DIPIRONA, DIPIRONA, 500MG/ML 12FR 10 ML, NO_ACR
526125002136114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
505209701131111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML , NO_ACR
526201801138419, DORFEBRIL, DORFEBRIL, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
525005407130123, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT C/ 1 FR PLAST OPC GOT X10 ML, NO_ACR
525013100103406, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML, NO_ACR
521121402139129, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML, NO_ACR
507710703138128, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, GOTAS FR C/10ML, NO_ACR
513900802131421, DS500, DS500, NOT FOUND, GTS FR COM 20 ML, NO_ACR
508013402134129, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML, NO_ACR
508013403130119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
524308801139116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML , NO_ACR
516702902134422, DORONA, DORONA, NOT FOUND, GOTAS 500MG/ML (CX C/50 FR C/10ML), NO_ACR
516702904137429, DORONA, DORONA, NOT FOUND, GTS 500MG/ML (FR C/10ML), NO_ACR
542012040000506, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC  GOT X 10 ML , NO_ACR
514600302131410, DIPIROTERM, DIPIROTERM, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
525307102138118, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
528502503132127, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500MG/ML SOL OR CT FR PLAS OPC GOT X 10ML, NO_ACR
528502505135123, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 200 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
520202501139113, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
520202502135111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 300 FR PLAS OPC GOT X 10 ML (EMB HOSP), NO_ACR
537100302131112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
537100305130117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 48 FR PLAS OPC GOT X 15 ML (EMB HOSP), NO_ACR
537100308131114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 96 FR PLAS OPC GOT X 15 ML (EMB HOSP), NO_ACR
507900602154115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL INJ CX 200 AMP VD AMB X 2 ML (EMB HOSP), NO_ACR
504612110014516, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML, NO_ACR
508300902155416, DIPIFARMA, DIPIFARMA, NOT FOUND, 500 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML (EMB HOSP), NO_ACR
508300903151414, DIPIFARMA, DIPIFARMA, NOT FOUND, 500 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML (EMB HOSP), NO_ACR
511607101153116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ ML  SOL INJ CX 100 AMP VD AMB X 2 ML (EMB HOSP), NO_ACR
519003502158111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, INJ 500MG/ML (CX C/50 AMP C/2ML), NO_ACR
516702906156412, DORONA, DORONA, NOT FOUND,  500 MG/ML SOL INJ CT 50 AMP VD AMB X 2 ML, NO_ACR
502814704131110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 20 ML, NO_ACR
510406004136419, DIPRIN, DIPRIN, NOT FOUND, 500 MG/ ML SOL ORAL CT FR PLAS OPC GOT X 20 ML, NO_ACR
510406008131411, DIPRIN, DIPRIN, NOT FOUND, 500 MG/ML SOL OR CT 60 FR PLAS OPC GOT X 20 ML (EMB HOSP), NO_ACR
510409202133119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
537100303138110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
537100306137115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 48 FR PLAS OPC GOT X 20 ML (EMB HOSP), NO_ACR
537100309136111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 96 FR PLAS OPC GOT X 20 ML (EMB HOSP), NO_ACR
538802104133115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
504611901131117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
504612120015116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
532300504136412, DIPIDOR, DIPIDOR, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
532300602138126, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR GOT PLAS OPC X 20 ML, NO_ACR
532312100005506, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 242 FR PLAS OPC GOT X 20 ML (EMB HOSP), NO_ACR
508302902136116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAST OPC GOT X 20 ML , NO_ACR
508302904139112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 20 ML , NO_ACR
508302906131119, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 100 FR PLAST OPC GOT X 20 ML (EMB HOSP), NO_ACR
508302908134115, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 100 FR VD AMB GOT X 20 ML (EMB HOSP), NO_ACR
508302910139110, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 200 FR PLAST OPC GOT X 20 ML (EMB HOSP), NO_ACR
508302912131117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 200 FR VD AMB GOT X 20 ML (EMB HOSP), NO_ACR
508302914134113, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 50 FR PLAST OPC GOT X 20 ML (EMB HOSP), NO_ACR
508302916137111, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CX 50 FR VD AMB GOT X 20 ML (EMB HOSP), NO_ACR
520713010087106, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 20 ML , NO_ACR
506303103133423, DIFEBRIL, DIFEBRIL, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
525101306137411, DIPIMED, DIPIMED, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS AMB X 20 ML, NO_ACR
519019002133116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
526125003132112, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
505209702136117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML , NO_ACR
526201802134417, DORFEBRIL, DORFEBRIL, NOT FOUND, 500 MG/ML  SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
525005406134125, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT C/ 1 FR PLAST OPC GOT X 20 ML, NO_ACR
525013100103506, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 20 ML , NO_ACR
521121403135127, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 20 ML, NO_ACR
507710704134126, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, GOTAS FR C/20ML, NO_ACR
508013401138120, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR VD AMB GOT X 20 ML, NO_ACR
508013404137117, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
524308301136428, DORILAN, DORILAN, NOT FOUND, SOLUCAO GOTAS 20 ML, NO_ACR
524308802135114, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
516702905133427, DORONA, DORONA, NOT FOUND, GTS 500MG/ML (FR C/20ML), NO_ACR
542012040000606, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC  GOT X 20 ML, NO_ACR
514600303138419, DIPIROTERM, DIPIROTERM, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
525307103134116, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML, NO_ACR
528502504139125, DIPIRONA SÓDICA, DIPIRONA SODICA, NOT FOUND, 500MG/ML SOL OR CT FR PLAS OPC GOT X 20ML, NO_ACR
513900801135423, DS500, DS500, NOT FOUND, GTS FR COM 10 ML, NO_ACR
503402603131421, DIPIGINA, DIPIGINA, NOT FOUND, FRS. C/20 ML GOTAS, NO_ACR
503402601110427, DIPIGINA, DIPIGINA, NOT FOUND, CXS. C/20 COMP., NO_ACR
520713060087806, DIPIRONA SODICA, DIPIRONA SODICA, NOT FOUND, 50MG/ML SOL OR CT FR PET AMB X 100ML + COP MED, NO_ACR
503413120016704, DIPIGINA, DIPIGINA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 10, NO_ACR
503413120016804, DIPIGINA, DIPIGINA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 20, NO_ACR
503413120016904, DIPIGINA, DIPIGINA, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 280 , NO_ACR
517002203134416, DIPIRONA, DIPIRONA, DIPIRONA, CX. C/100 FRASCOS X 10 ML, NO_ACR
525106201139111, DIPIRONA, DIPIRONA, DIPIRONA, 500 MG/ML SOL OR CT FR PLAS GOT AMB X 10 ML , NO_ACR
500202901132125, DIPIRONA, DIPIRONA, DIPIRONA, 500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML, NO_ACR
