267768; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG AMPOLA 2.00 ML; NO_ACR
272337; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 100MG COMPRIMIDO; NO_ACR
272337; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 100MG COMPRIMIDO; NO_ACR
272337; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 100MG COMPRIMIDO; NO_ACR
272337; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 100MG COMPRIMIDO; NO_ACR
272338; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 300MG COMPRIMIDO; NO_ACR
272338; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 300MG COMPRIMIDO; NO_ACR
272338; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 300MG COMPRIMIDO; NO_ACR
272339; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; ASSOCIADA COM TIAMINA. 80MG + 30MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272412; PROPAFENONA CLORIDRATO; PROPAFENONA CLORIDRATO; NOT FOUND; 300 MG COMPRIMIDO; NO_ACR
272822; PIRAZINAMIDA; PIRAZINAMIDA; PIRAZINAMIDA; 500 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272824; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.125 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272825; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 0.25 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272826; PRAMIPEXOL; PRAMIPEXOL; PRAMIPEXOL; 1 MG COMPRIMIDO; NO_ACR
272828; PRIMAQUINA DIFOSFATO; PRIMAQUINA DIFOSFATO; NOT FOUND; 15 MG COMPRIMIDO; NO_ACR
272828; PRIMAQUINA DIFOSFATO; PRIMAQUINA DIFOSFATO; NOT FOUND; 15 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273135; PROPATILNITRATO; PROPATILNITRATO; PROPATILNITRATO; 10 MG COMPRIMIDO; NO_ACR
273570; PARACETAMOL; PARACETAMOL; PARACETAMOL; ASSOCIADO A FENILEFRINA E CARBINOXAMINA. 40MG + 1MG + 0.4MG/ML. SOLUCAO ORAL COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273589; PROPILTIOURACIL; PROPILTIOURACIL; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
273940; PAROXETINA CLORIDRATO; PAROXETINA CLORIDRATO; NOT FOUND; 20 MG COMPRIMIDO; NO_ACR
