268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 100.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267582; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 50MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267586; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; 200 MCG. CAPSULAS INALATORIAS. COM INALADOR FRASCO 200.00 DOSE(S); NO_ACR
267587; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 200MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267587; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 200MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267587; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 200MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267587; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 200MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 200.00 DOSE(S); NO_ACR
267587; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 200MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267587; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 200MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267588; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 100MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 200.00 DOSE(S); NO_ACR
267589; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 400MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267589; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; PO PARA INALACAO ORAL. 400MCG/DOSE. FRASCO DOSEADOR COM BOCAL AEROGADOR FRASCO 100.00 DOSE(S); NO_ACR
267590; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 250MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267590; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 250MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267590; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 250MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267590; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 250MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267590; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 250MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 120.00 DOSE(S); NO_ACR
267590; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; SPRAY NASAL. 250MCG/DOSE. FRASCO DOSEADOR COM AEROGADOR NASAL FRASCO 200.00 DOSE(S); NO_ACR
267907; BECLOMETASONA DIPROPIONATO; BECLOMETASONA DIPROPIONATO; NOT FOUND; 400MCG/ML. SUSPENSAO PARA INALACAO FRASCO 100.00 DOSE(S); NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 50.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 100.00 G; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 250.00 ML; NO_ACR
268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL FRASCO 50.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 10.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 10.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
268352; BRIMONIDINA TARTARATO; BRIMONIDINA TARTARATO; NOT FOUND; 2 MG/ML. COLIRIO FRASCO 5.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269573; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.25%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269573; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.25%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269573; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.25%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269573; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.25%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269573; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.25%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
