267107; FENITOÍNA SÓDICA; FENITOINA SODICA; FENITOINA SODICA; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 5.00 ML; NO_ACR
272931; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 1 MG COMPRIMIDO; NO_ACR
272931; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 1 MG COMPRIMIDO; NO_ACR
272931; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 1 MG COMPRIMIDO; NO_ACR
272971; FENOXIMETILPENICILINA; FENOXIMETILPENICILINA; FENOXIMETILPENICILINA; POTASSICA. 500.000UI COMPRIMIDO; NO_ACR
272995; FAMOTIDINA; FAMOTIDINA; FAMOTIDINA; 20 MG COMPRIMIDO; NO_ACR
272995; FAMOTIDINA; FAMOTIDINA; FAMOTIDINA; 20 MG COMPRIMIDO; NO_ACR
272995; FAMOTIDINA; FAMOTIDINA; FAMOTIDINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273009; FLUOXETINA; FLUOXETINA; FLUOXETINA; 20 MG COMPRIMIDO; NO_ACR
273011; FLURAZEPAM; FLURAZEPAM; FLURAZEPAM; 30 MG COMPRIMIDO; NO_ACR
273011; FLURAZEPAM; FLURAZEPAM; FLURAZEPAM; 30 MG COMPRIMIDO; NO_ACR
273626; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 50 MG COMPRIMIDO; NO_ACR
273626; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 50 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274226; FEMPROCUMONA; FEMPROCUMONA; FEMPROCUMONA; 3 MG COMPRIMIDO; NO_ACR
274573; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; 10MG/ML. INJETAVEL COMPRIMIDO; NO_ACR
274573; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; 10MG/ML. INJETAVEL COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275963; FINASTERIDA; FINASTERIDA; FINASTERIDA; 5 MG COMPRIMIDO; NO_ACR
275964; FINASTERIDA; FINASTERIDA; FINASTERIDA; 1 MG COMPRIMIDO; NO_ACR
275964; FINASTERIDA; FINASTERIDA; FINASTERIDA; 1 MG COMPRIMIDO; NO_ACR
285063; FELODIPINO; FELODIPINO; FELODIPINO; 5 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
285063; FELODIPINO; FELODIPINO; FELODIPINO; 5 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
285063; FELODIPINO; FELODIPINO; FELODIPINO; 5 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
292732; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; ASSOCIADA COM CLORETO DE POTASSIO. 40 MG + 100 MG COMPRIMIDO; NO_ACR
292732; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; ASSOCIADA COM CLORETO DE POTASSIO. 40 MG + 100 MG COMPRIMIDO; NO_ACR
292732; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; ASSOCIADA COM CLORETO DE POTASSIO. 40 MG + 100 MG COMPRIMIDO; NO_ACR
305464; FLUOXETINA; FLUOXETINA; FLUOXETINA; 10 MG COMPRIMIDO; NO_ACR
305464; FLUOXETINA; FLUOXETINA; FLUOXETINA; 10 MG COMPRIMIDO; NO_ACR
305464; FLUOXETINA; FLUOXETINA; FLUOXETINA; 10 MG COMPRIMIDO; NO_ACR
319763; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 1MG + 0.4 MG/ML. XAROPE COMPRIMIDO; NO_ACR
322434; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 250 MG COMPRIMIDO; NO_ACR
322434; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 250 MG COMPRIMIDO; NO_ACR
322434; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 250 MG COMPRIMIDO; NO_ACR
322435; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 500 MG COMPRIMIDO; NO_ACR
322435; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 500 MG COMPRIMIDO; NO_ACR
322435; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 500 MG COMPRIMIDO; NO_ACR
322436; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 125 MG COMPRIMIDO; NO_ACR
322436; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 125 MG COMPRIMIDO; NO_ACR
322436; FANCICLOVIR; FANCICLOVIR; FANCICLOVIR; 125 MG COMPRIMIDO; NO_ACR
332989; FLUDARABINA FOSFATO; FLUDARABINA FOSFATO; NOT FOUND; 10 MG COMPRIMIDO; NO_ACR
332989; FLUDARABINA FOSFATO; FLUDARABINA FOSFATO; NOT FOUND; 10 MG COMPRIMIDO; NO_ACR
332989; FLUDARABINA FOSFATO; FLUDARABINA FOSFATO; NOT FOUND; 10 MG COMPRIMIDO; NO_ACR
332989; FLUDARABINA FOSFATO; FLUDARABINA FOSFATO; NOT FOUND; 10 MG COMPRIMIDO; NO_ACR
332989; FLUDARABINA FOSFATO; FLUDARABINA FOSFATO; NOT FOUND; 10 MG COMPRIMIDO; NO_ACR
332989; FLUDARABINA FOSFATO; FLUDARABINA FOSFATO; NOT FOUND; 10 MG COMPRIMIDO; NO_ACR
341851; FLUVOXAMINA MALEATO; FLUVOXAMINA MALEATO; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
341851; FLUVOXAMINA MALEATO; FLUVOXAMINA MALEATO; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
341851; FLUVOXAMINA MALEATO; FLUVOXAMINA MALEATO; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
341851; FLUVOXAMINA MALEATO; FLUVOXAMINA MALEATO; NOT FOUND; 100 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
363778; FLUNITRAZEPAM; FLUNITRAZEPAM; FLUNITRAZEPAM; 2 MG COMPRIMIDO; NO_ACR
386482; FOSFATO TRICÁLCICO; FOSFATO TRICALCICO; NOT FOUND; ASSOCIADO AO COLECALCIFEROL. 600 MG + 400 UI. COMPRIMIDO REVESTIDO COMPRIMIDO; NO_ACR
386482; FOSFATO TRICÁLCICO; FOSFATO TRICALCICO; NOT FOUND; ASSOCIADO AO COLECALCIFEROL. 600 MG + 400 UI. COMPRIMIDO REVESTIDO COMPRIMIDO; NO_ACR
393565; FURAZOLIDONA; FURAZOLIDONA; FURAZOLIDONA; 200 MG COMPRIMIDO; NO_ACR
393565; FURAZOLIDONA; FURAZOLIDONA; FURAZOLIDONA; 200 MG COMPRIMIDO; NO_ACR
393935; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 15 MG + 12 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
393935; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 15 MG + 12 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
393935; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 15 MG + 12 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
393935; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 15 MG + 12 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
393935; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 15 MG + 12 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
393935; FENILEFRINA CLORIDRATO; FENILEFRINA CLORIDRATO; NOT FOUND; ASSOCIADA A BRONFENIRAMINA. 15 MG + 12 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
395144; FLUFENAZINA; FLUFENAZINA; FLUFENAZINA; SAL CLORIDRATO. 5 MG COMPRIMIDO; NO_ACR
429102; FAMPRIDINA; FAMPRIDINA; FAMPRIDINA; 10 MG COMPRIMIDO; NO_ACR
429102; FAMPRIDINA; FAMPRIDINA; FAMPRIDINA; 10 MG COMPRIMIDO; NO_ACR
429102; FAMPRIDINA; FAMPRIDINA; FAMPRIDINA; 10 MG COMPRIMIDO; NO_ACR
402531; FOLITROPINA; FOLITROPINA; NOT FOUND; BETAFOLITROPINA. 300 UI/ 0.480 ML. SOLUCAO INJETAVEL. C/ 6 AGULHAS CONJUNTO; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272979; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 100 MG DRÁGEA; NO_ACR
272980; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 200 MG DRÁGEA; NO_ACR
272980; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 200 MG DRÁGEA; NO_ACR
272980; FENAZOPIRIDINA; FENAZOPIRIDINA; FENAZOPIRIDINA; 200 MG DRÁGEA; NO_ACR
342469; FENILBUTAZONA; FENILBUTAZONA; FENILBUTAZONA; CALCICA. 200 MG DRÁGEA; NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 120.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 120.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 120.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 120.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
274049; FLUTICASONA PROPIONATO; FLUTICASONA PROPIONATO; NOT FOUND; 50MCG/DOSE. AEROSSOL NASAL - SPRAY EMBALAGEM 60.00 DOSE(S); NO_ACR
