267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
367702; METADONA; METADONA; METADONA; SAL CLORIDRATO. 1 MG/ML. SOLUCAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; NO_ACR; COMPRIMIDO; 0
368190; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: B1.B2.B3.B5.B6. B12. ASSOCIADAS AO ACIDO FOLICO E AO FERROCARBONILA; NO_ACR; COMPRIMIDO; 0
368190; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: B1.B2.B3.B5.B6. B12. ASSOCIADAS AO ACIDO FOLICO E AO FERROCARBONILA; NO_ACR; COMPRIMIDO; 0
381063; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
381063; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
381063; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
388796; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 500 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
388796; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 500 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
388796; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 500 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
388796; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 500 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
388797; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 750 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
388797; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 750 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
388797; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; 750 MG. ACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392708; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
392836; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. GRANULADO; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394650; METOPROLOL; METOPROLOL; METOPROLOL; SAL TARTARATO. 100 MG; NO_ACR; COMPRIMIDO; 0
394655; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 5 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394655; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 5 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394656; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394656; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394656; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394656; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394656; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
394656; MONTELUCASTE SÓDICO; MONTELUCASTE SODICO; NOT FOUND; 4 MG. COMPRIMIDO MASTIGAVEL; NO_ACR; COMPRIMIDO; 0
395844; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLIMEPIRIDA. 1000 MG + 2 MG; NO_ACR; COMPRIMIDO; 0
395844; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLIMEPIRIDA. 1000 MG + 2 MG; NO_ACR; COMPRIMIDO; 0
395844; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLIMEPIRIDA. 1000 MG + 2 MG; NO_ACR; COMPRIMIDO; 0
396239; MEBENDAZOL; MEBENDAZOL; MEBENDAZOL; ASSOCIADO AO TIABENDAZOL. 20 MG + 33.2 MG/ML. SUSPENSAO ORAL; NO_ACR; COMPRIMIDO; 0
397451; MODAFINILA; MODAFINILA; MODAFINILA; 200 MG; NO_ACR; COMPRIMIDO; 0
397596; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397596; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397596; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397596; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 500 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397597; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 500 MG + 100 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397598; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 850 MG + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
397600; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A VILDAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
400506; MESALAZINA; MESALAZINA; MESALAZINA; 500 MG. COMPRIMIDO LIBERACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
400506; MESALAZINA; MESALAZINA; MESALAZINA; 500 MG. COMPRIMIDO LIBERACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
400506; MESALAZINA; MESALAZINA; MESALAZINA; 500 MG. COMPRIMIDO LIBERACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
400506; MESALAZINA; MESALAZINA; MESALAZINA; 500 MG. COMPRIMIDO LIBERACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
404508; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B3.B5.B7.B12.C.E; EXTRATO P. GINSENG. ACIDO FOLICO. FUMARATO FERROSO. SELENATO DE SODIO. ADENOSINA. BETACAROTENO. INOSITOL; NO_ACR; COMPRIMIDO; 0
407034; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: B1. B6 E B12. FOSFATO DE CALCIO DIBASICO. AC. GLUTAMICO E AC. AMINOBUTIRICO; NO_ACR; COMPRIMIDO; 0
407034; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: B1. B6 E B12. FOSFATO DE CALCIO DIBASICO. AC. GLUTAMICO E AC. AMINOBUTIRICO; NO_ACR; COMPRIMIDO; 0
407034; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: B1. B6 E B12. FOSFATO DE CALCIO DIBASICO. AC. GLUTAMICO E AC. AMINOBUTIRICO; NO_ACR; COMPRIMIDO; 0
407043; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS A OUTROS FARMACOS. VITS: B1. B2. B3. B5. B6. VIT. E. LACTATO DE CALCIO E CLORIDRATO DE LISINA. XAROPE; NO_ACR; COMPRIMIDO; 0
407043; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS A OUTROS FARMACOS. VITS: B1. B2. B3. B5. B6. VIT. E. LACTATO DE CALCIO E CLORIDRATO DE LISINA. XAROPE; NO_ACR; COMPRIMIDO; 0
407043; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS A OUTROS FARMACOS. VITS: B1. B2. B3. B5. B6. VIT. E. LACTATO DE CALCIO E CLORIDRATO DE LISINA. XAROPE; NO_ACR; COMPRIMIDO; 0
407066; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLIMEPIRIDA. 1000 MG + 4 MG; NO_ACR; COMPRIMIDO; 0
408470; MESALAZINA; MESALAZINA; MESALAZINA; 1200 MG. COMPRIMIDO LIBERACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
408470; MESALAZINA; MESALAZINA; MESALAZINA; 1200 MG. COMPRIMIDO LIBERACAO PROLONGADA; NO_ACR; COMPRIMIDO; 0
410294; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
410294; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
410294; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
410294; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
410294; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA A SITAGLIPTINA. 1 G + 50 MG; NO_ACR; COMPRIMIDO; 0
411765; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; DL-METIONINA. VITS.B8 E B12. INOSITOL. LIPOCAICO. SULFATO MANGANES. EXT.FIGADO. EXT. MUCOSA GASTRICA; NO_ACR; COMPRIMIDO; 0
425364; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITAMINAS A. COMPLEXO B. C. ASSOCIADAS ACIDO FOLICO. BIOTINA. MG. ZN. FE.; NO_ACR; COMPRIMIDO; 0
425364; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITAMINAS A. COMPLEXO B. C. ASSOCIADAS ACIDO FOLICO. BIOTINA. MG. ZN. FE.; NO_ACR; COMPRIMIDO; 0
431570; METFORMINA CLORIDRATO; METFORMINA CLORIDRATO; NOT FOUND; ASSOCIADA COM SAXAGLIPTINA. 1000 MG + 2.5 MG; NO_ACR; COMPRIMIDO; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; CONJUNTO; 0
273642; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B12.C.D.K1.NICOTINAMIDA.PANTOTENATO. MINERAIS:B.CA.CU.CR.FE.P.MN.MG.NI.SE.ZN.SI.MO.V.CL. BIOTINA E ACIDO FOLICO; NO_ACR; CONJUNTO; 0
273642; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS:A.B1.B2.B12.C.D.K1.NICOTINAMIDA.PANTOTENATO. MINERAIS:B.CA.CU.CR.FE.P.MN.MG.NI.SE.ZN.SI.MO.V.CL. BIOTINA E ACIDO FOLICO; NO_ACR; CONJUNTO; 0
293916; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS A SAIS MINERAIS E AMINOACIDOS. VIT:A;B1;B2;B6;B12;C;D3;COLINA;D-PANTENOL.INOSITOL. NIACINA; MINERAIS: CA.FE.P.I.MG.MN.K.ZN. AMINOACIDOS: L-CISTEINA E L-LISINA. XAROPE; NO_ACR; CONJUNTO; 0
338633; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITAMINAS: A.B1.B2.B3.B5.B6.B12.C.D3. CITRATO CALCIO FERROSO. FE. CA. FLUORETO DE SODIO. 4000UI+ 4MG+ 1MG+ 10MG+ 2MG+ 2MG+ 2MCG+ 50MG+ 400 UI. 555MG+ 25MG+ 85MG+ 0.1 MG; NO_ACR; CONJUNTO; 0
399111; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITAMINAS: A.B1.B2.B3.B5.B6.B12.C.D3. BIOTINA E ACIDO FOLICO. PO LIOFILO P/ INJETAVEL; NO_ACR; CONJUNTO; 0
399111; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITAMINAS: A.B1.B2.B3.B5.B6.B12.C.D3. BIOTINA E ACIDO FOLICO. PO LIOFILO P/ INJETAVEL; NO_ACR; CONJUNTO; 0
399111; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITAMINAS: A.B1.B2.B3.B5.B6.B12.C.D3. BIOTINA E ACIDO FOLICO. PO LIOFILO P/ INJETAVEL; NO_ACR; CONJUNTO; 0
410008; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: A. B1.B2.B6.B12.C.D E E. MINERAIS: FERRO. ZINCO. SELENIO. COBRE E IODO. PO ORAL; NO_ACR; CONJUNTO; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; DRÁGEA; 0
273639; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS; NO_ACR; DRÁGEA; 0
288503; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: A.B1.B2.B6.B12.C.D.E; EXTRATO PANAX GINSENG. MINERAIS: K.CA.FE.P.MN.MG.ZN.CU. ACIDO FOLICO. NICOTINAMIDA.PANTOTENATO.RUTOSIDEOS E LECITINA; NO_ACR; DRÁGEA; 0
410008; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; ASSOCIADAS COM SAIS MINERAIS. VITS: A. B1.B2.B6.B12.C.D E E. MINERAIS: FERRO. ZINCO. SELENIO. COBRE E IODO. PO ORAL; NO_ACR; DRÁGEA; 0
417156; METENAMINA; METENAMINA; METENAMINA; ASSOCIADA AO CLORETO DE METILTIONINIO. 120 MG + 20 MG; NO_ACR; DRÁGEA; 0
319022; MONOSSULFIRAM; MONOSSULFIRAM; NOT FOUND; 50 MG/G. SABONETE; NO_ACR; EMBALAGEM; 80.00 G
292241; MESALAZINA; MESALAZINA; MESALAZINA; 2 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
292242; MESALAZINA; MESALAZINA; MESALAZINA; 3 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
292242; MESALAZINA; MESALAZINA; MESALAZINA; 3 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
292242; MESALAZINA; MESALAZINA; MESALAZINA; 3 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
292242; MESALAZINA; MESALAZINA; MESALAZINA; 3 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
292242; MESALAZINA; MESALAZINA; MESALAZINA; 3 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305341; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 562 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 5.85G; NO_ACR; ENVELOPE; 0
305342; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 492 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 7G; NO_ACR; ENVELOPE; 0
305347; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 268.9 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 12G; NO_ACR; ENVELOPE; 0
305347; MUCILÓIDE HIDROFÍLICO DE PSYLLIUM; MUCILOIDE HIDROFILICO PSYLLIUM; NOT FOUND; PLANTAGO OVATA. 268.9 MG/G. PO P/ PREPARACAO EXTEMPORANEA. ENVELOPE C/ 12G; NO_ACR; ENVELOPE; 0
369175; MESALAZINA; MESALAZINA; MESALAZINA; 1 G. PO P/ ENEMA. DILUENTE 100ML; NO_ACR; ENVELOPE; 0
