268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283156; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG COMPRIMIDO; NO_ACR
283157; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG/ML. SOLUCAO ORAL/GOTAS COMPRIMIDO; NO_ACR
283157; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG/ML. SOLUCAO ORAL/GOTAS COMPRIMIDO; NO_ACR
283157; ORFENADRINA CITRATO; ORFENADRINA CITRATO; NOT FOUND; ASSOCIADA COM DIPIRONA E CAFEINA. 35MG + 300MG + 50MG/ML. SOLUCAO ORAL/GOTAS COMPRIMIDO; NO_ACR
296741; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 20 MG COMPRIMIDO; NO_ACR
296741; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 20 MG COMPRIMIDO; NO_ACR
296741; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 20 MG COMPRIMIDO; NO_ACR
296741; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 20 MG COMPRIMIDO; NO_ACR
296741; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 20 MG COMPRIMIDO; NO_ACR
296741; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 20 MG COMPRIMIDO; NO_ACR
296742; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 40 MG COMPRIMIDO; NO_ACR
296742; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 40 MG COMPRIMIDO; NO_ACR
296742; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 40 MG COMPRIMIDO; NO_ACR
296742; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 40 MG COMPRIMIDO; NO_ACR
296742; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; 40 MG COMPRIMIDO; NO_ACR
296743; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM HIDROCLOROTIAZIDA. 40 MG + 12.5 MG COMPRIMIDO; NO_ACR
296743; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM HIDROCLOROTIAZIDA. 40 MG + 12.5 MG COMPRIMIDO; NO_ACR
296743; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM HIDROCLOROTIAZIDA. 40 MG + 12.5 MG COMPRIMIDO; NO_ACR
305751; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 8 MG/ML. SOLUCAO INJETAVEL COMPRIMIDO; NO_ACR
365440; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 5 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365440; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 5 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
365441; OXIBUTININA CLORIDRATO; OXIBUTININA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
381879; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 10.3 MG COMPRIMIDO; NO_ACR
381879; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 10.3 MG COMPRIMIDO; NO_ACR
381879; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 10.3 MG COMPRIMIDO; NO_ACR
381879; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 10.3 MG COMPRIMIDO; NO_ACR
381880; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 20.6 MG COMPRIMIDO; NO_ACR
381880; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 20.6 MG COMPRIMIDO; NO_ACR
381880; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 20.6 MG COMPRIMIDO; NO_ACR
381880; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 20.6 MG COMPRIMIDO; NO_ACR
381880; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL MAGNESICO. 20.6 MG COMPRIMIDO; NO_ACR
388399; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM ANLODIPINO. 20 MG + 5 MG COMPRIMIDO; NO_ACR
388401; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM ANLODIPINO. 40 MG + 5 MG COMPRIMIDO; NO_ACR
388402; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM ANLODIPINO. 40 MG + 10 MG COMPRIMIDO; NO_ACR
388402; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; OLMESARTANA MEDOXOMILA; ASSOCIADA COM ANLODIPINO. 40 MG + 10 MG COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393729; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 10 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393730; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 20 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393731; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 40 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393731; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 40 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
393731; OXICODONA CLORIDRATO; OXICODONA CLORIDRATO; NOT FOUND; 40 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
397333; OTILÔNIO BROMETO; OTILONIO BROMETO; NOT FOUND; 40 MG COMPRIMIDO; NO_ACR
419015; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 8 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419015; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 8 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
419016; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 4 MG. COMPRIMIDO ORODISPERSIVEL COMPRIMIDO; NO_ACR
388555; ORNITINA; ORNITINA; ORNITINA; SAL ASPARTATO. 500 MG/ML. SOLUCAO INJETAVEL ENVELOPE; NO_ACR
388556; ORNITINA; ORNITINA; ORNITINA; SAL ASPARTATO. 3 G. PO GRANULADO ENVELOPE; NO_ACR
267711; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 10 MG FRASCO 50.00 ML; NO_ACR
267711; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 10 MG FRASCO 50.00 ML; NO_ACR
267711; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 10 MG FRASCO 50.00 ML; NO_ACR
267713; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 40 MG FRASCO 50.00 ML; NO_ACR
267713; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 40 MG FRASCO 50.00 ML; NO_ACR
268160; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 40 MG. INJETAVEL FRASCO 50.00 ML; NO_ACR
268160; OMEPRAZOL; OMEPRAZOL; OMEPRAZOL; 40 MG. INJETAVEL FRASCO 50.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268277; OCITOCINA; OCITOCINA; OCITOCINA; 5 UI/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
268504; ONDANSETRONA CLORIDRATO; ONDANSETRONA CLORIDRATO; NOT FOUND; 2 MG/ML. INJETAVEL FRASCO 50.00 ML; NO_ACR
270415; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 50 MG. INJETAVEL FRASCO 10.00 ML; NO_ACR
270415; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 50 MG. INJETAVEL FRASCO 10.00 ML; NO_ACR
270415; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 50 MG. INJETAVEL FRASCO 10.00 ML; NO_ACR
270416; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 100 MG. INJETAVEL FRASCO 20.00 ML; NO_ACR
270416; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 100 MG. INJETAVEL FRASCO 20.00 ML; NO_ACR
270416; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 100 MG. INJETAVEL FRASCO 10.00 ML; NO_ACR
270416; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 100 MG. INJETAVEL FRASCO 20.00 ML; NO_ACR
270416; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 100 MG. INJETAVEL FRASCO 20.00 ML; NO_ACR
270416; OXALIPLATINA; OXALIPLATINA; OXALIPLATINA; 100 MG. INJETAVEL FRASCO 10.00 ML; NO_ACR
271637; ÓLEO DE RÍCINO; OLEO RICINO; OLEO RICINO; PURO FRASCO 60.00 ML; NO_ACR
271637; ÓLEO DE RÍCINO; OLEO RICINO; OLEO RICINO; PURO FRASCO 60.00 ML; NO_ACR
271637; ÓLEO DE RÍCINO; OLEO RICINO; OLEO RICINO; PURO FRASCO 60.00 ML; NO_ACR
271637; ÓLEO DE RÍCINO; OLEO RICINO; OLEO RICINO; PURO FRASCO 60.00 ML; NO_ACR
271637; ÓLEO DE RÍCINO; OLEO RICINO; OLEO RICINO; PURO FRASCO 60.00 ML; NO_ACR
271637; ÓLEO DE RÍCINO; OLEO RICINO; OLEO RICINO; PURO FRASCO 60.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 20.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 10.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271645; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. GOTAS FRASCO 30.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 30.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 10.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 10.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 30.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 30.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 10.00 ML; NO_ACR
271646; OXIMETAZOLINA CLORIDRATO; OXIMETAZOLINA CLORIDRATO; NOT FOUND; 0.50 MG/ML. SOLUCAO NASAL ADULTO. FRASCO NEBULIZADOR FRASCO 10.00 ML; NO_ACR
