267424; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
270376; VINCRISTINA; VINCRISTINA; VINCRISTINA; 1 MG. INJETAVEL FRASCO 1.00 ML; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 20.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 100.00 ML; NO_ACR
272092; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL - GOTAS FRASCO 100.00 ML; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG FRASCO 20.00 ML; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG FRASCO 20.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 1000.00 ML; NO_ACR
273593; VIOLETA DE GENCIANA; VIOLETA GENCIANA; NOT FOUND; SOLUCAO A 1%. USO TOPICO FRASCO 30.00 ML; NO_ACR
274484; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 1 %. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
274484; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 1 %. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
274484; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 1 %. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
274484; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 1 %. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
274484; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 1 %. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
274567; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 + B6 + B12. SOLUCAO INJETAVEL FRASCO 20.00 ML; NO_ACR
274567; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 + B6 + B12. SOLUCAO INJETAVEL FRASCO 100.00 ML; NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL FRASCO 10.00 DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL FRASCO 0.50 ML; NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL FRASCO 0.50 ML; NO_ACR
278306; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ALERGENA EM ALUMEN PRECIPITADO 1:1. LIQUIDO. INALANTE + ANTIESTROFULO FRASCO 6.00 ML; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL FRASCO 100.00 ML; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL FRASCO 100.00 ML; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL FRASCO 20.00 ML; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL FRASCO 20.00 ML; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL FRASCO 20.00 ML; NO_ACR
286909; VACINA HUMANA; VACINA HUMANA; NOT FOUND; P/ IMUNOTERAPIA.DERMATOPHAGOIDES PTERONYSSINUS. 1.000 FTU/ML. SOLUCAO INJETAVEL FRASCO 6.00 ML; NO_ACR
327275; VACINA HUMANA; VACINA HUMANA; NOT FOUND; VIRUS VIVO ATENUADO POLIOMIELITE TIPO I. II E III. SUSPENSAO ORAL FRASCO 20.00 DOSE(S); NO_ACR
327275; VACINA HUMANA; VACINA HUMANA; NOT FOUND; VIRUS VIVO ATENUADO POLIOMIELITE TIPO I. II E III. SUSPENSAO ORAL FRASCO 264.00 ML; NO_ACR
327275; VACINA HUMANA; VACINA HUMANA; NOT FOUND; VIRUS VIVO ATENUADO POLIOMIELITE TIPO I. II E III. SUSPENSAO ORAL FRASCO 1656.00 ML; NO_ACR
327275; VACINA HUMANA; VACINA HUMANA; NOT FOUND; VIRUS VIVO ATENUADO POLIOMIELITE TIPO I. II E III. SUSPENSAO ORAL FRASCO 1680.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 5.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 5.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328529; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 250 MG FRASCO 100.00 ML; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG FRASCO 5.00 ML; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 40.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 5.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 40.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 5.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 40.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 40.00 ML; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE FRASCO 100.00 ML; NO_ACR
328535; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 200 MG/ML. SOLUCAO ORAL FRASCO 40.00 ML; NO_ACR
328535; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 200 MG/ML. SOLUCAO ORAL FRASCO 40.00 ML; NO_ACR
328535; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 200 MG/ML. SOLUCAO ORAL FRASCO 100.00 ML; NO_ACR
333564; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ACAROS E FUNGOS DO AR. 60% + 40%. NA DILUICAO 1/10.000. SOLUCAO INJETAVEL FRASCO 6.00 ML; NO_ACR
333565; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ACAROS E FUNGOS DO AR. 60% + 40%. NA DILUICAO 1/1.000. SOLUCAO INJETAVEL FRASCO 6.00 ML; NO_ACR
333566; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ACAROS E FUNGOS DO AR. 60% + 40%. NA DILUICAO 1/100. SOLUCAO INJETAVEL FRASCO 6.00 ML; NO_ACR
349269; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA RAIVA EM CELULAS VERO. DOSE IMUNIZANTE EM 0.5 ML. PO LIOFILO P/ INJETAVEL + DILUENTE FRASCO 25.00 DOSE(S); NO_ACR
363068; VACINA HUMANA; VACINA HUMANA; NOT FOUND; POLIOMIELITE TIPOS I.II E III. INATIVADA. 40 UD + 8 UD + 32 UD/DOSE. SUSPENSAO INJETAVEL FRASCO 10.00 DOSE(S); NO_ACR
368254; VACINA HUMANA; VACINA HUMANA; NOT FOUND; BCG. MYCOBACTERIUM BOVIS - (BACILLUS CALMETTE-GUERIN). 81 MG. PO LIOFILO P/ INJETAVEL + DILUENTE FRASCO 3.00 ML; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 FRASCO 20.00 ML; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 FRASCO 20.00 ML; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 FRASCO 20.00 ML; NO_ACR
370335; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ACAROS MIX(D.PTERONYSSINUS.D.FARINAE.B.TROPICALIS). P/IMUNOTERAPIA. DILUICAO 1/100. DEPOT FRASCO 6.00 ML; NO_ACR
370335; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ACAROS MIX(D.PTERONYSSINUS.D.FARINAE.B.TROPICALIS). P/IMUNOTERAPIA. DILUICAO 1/100. DEPOT FRASCO 6.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 1.00 ML; NO_ACR
383786; VINORELBINA; VINORELBINA; VINORELBINA; SAL TARTARATO. 10 MG/ML. SOLUCAO INJETAVEL FRASCO 5.00 ML; NO_ACR
