267187; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 0.1%. SOLUCAO OFTALMICA AMPOLA 2.50 ML; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267645; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
267646; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 0.4 MG/ML. SOLUCAO ORAL COMPRIMIDO; NO_ACR
267646; DEXCLORFENIRAMINA MALEATO; DEXCLORFENIRAMINA MALEATO; NOT FOUND; 0.4 MG/ML. SOLUCAO ORAL COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267647; DIGOXINA; DIGOXINA; DIGOXINA; 0.25 MG COMPRIMIDO; NO_ACR
267648; DIGOXINA; DIGOXINA; DIGOXINA; 0.05 MG/ML. ELIXIR COMPRIMIDO; NO_ACR
268252; DIPIRONA SÓDICA; DIPIRONA SODICA; NOT FOUND; 500 MG/ML. SOLUCAO INJETAVEL COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
268493; DOXAZOSINA MESILATO; DOXAZOSINA MESILATO; NOT FOUND; 2 MG COMPRIMIDO; NO_ACR
