267160; CLORETO DE POTÁSSIO; CLORETO POTASSIO; CLORETO POTASSIO; 15%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO FRASCO 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO FRASCO 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO FRASCO 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO FRASCO 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO FRASCO 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 1000.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 10.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 1000.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 10.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 10.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 1000.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 1000.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 125.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 1000.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 100.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 10.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 500.00 ML; NO_ACR
268237; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. FRASCO COM ABERTURA TWIST OFF FRASCO 250.00 ML; NO_ACR
268422; CETOPROFENO; CETOPROFENO; CETOPROFENO; 50 MG FRASCO 150.00 ML; NO_ACR
268423; CETOPROFENO; CETOPROFENO; CETOPROFENO; 25 MG/G. GEL FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268424; CETOPROFENO; CETOPROFENO; CETOPROFENO; 20 MG/ML. SOLUCAO ORAL/GOTAS FRASCO 20.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 2.50 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268431; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/ML. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
268432; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/G. POMADA OFTALMICA FRASCO 5.00 ML; NO_ACR
268432; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/G. POMADA OFTALMICA FRASCO 5.00 ML; NO_ACR
268432; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3 MG/G. POMADA OFTALMICA FRASCO 5.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 20.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 100.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 100.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 100.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 100.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 20.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 100.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 100.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 20.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 50.00 ML; NO_ACR
268466; CONTRASTE RADIOLÓGICO; CONTRASTE RADIOLOGICO; NOT FOUND; NAO IONICO DE BAIXA OSMOLARIDADE. MINIMO DE 300MG/ML DE IODO. INJETAVEL FRASCO 500.00 ML; NO_ACR
