268097; TACROLIMO; TACROLIMO; TACROLIMO; 5 MG; NO_ACR; AMPOLA; 1.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
271581; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 0.3%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272122; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG. USO RETAL; NO_ACR; FRASCO; 10.00 ML
272341; TIAMINA; TIAMINA; TIAMINA; 300 MG; NO_ACR; FRASCO; 60.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 10.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 10.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 10.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272581; TIMOLOL; TIMOLOL; TIMOLOL; 0.5%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272582; TIMOLOL; TIMOLOL; TIMOLOL; 0.25%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272582; TIMOLOL; TIMOLOL; TIMOLOL; 0.25%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272582; TIMOLOL; TIMOLOL; TIMOLOL; 0.25%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272582; TIMOLOL; TIMOLOL; TIMOLOL; 0.25%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272582; TIMOLOL; TIMOLOL; TIMOLOL; 0.25%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
272582; TIMOLOL; TIMOLOL; TIMOLOL; 0.25%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 10.00 ML
273618; TECLOZANA; TECLOZANA; TECLOZANA; 10 MG/ML. SUSPENSAO; NO_ACR; FRASCO; 90.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
274561; TROPICAMIDA; TROPICAMIDA; TROPICAMIDA; 1%. SOLUCAO OFTALMICA; NO_ACR; FRASCO; 5.00 ML
